,Unnamed: 0,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,is_recid,is_violent_recid
1597,1597,0,2,1,1,1,0,9,0,0,0,0,1,0
3782,3782,0,1,0,0,0,1,8,0,0,0,0,0,0
4754,4754,0,1,3,0,0,1,1,3,0,0,0,0,0
1857,1857,0,1,0,0,0,0,4,0,0,0,0,0,0
2030,2030,0,1,0,0,1,0,10,0,0,0,0,1,0
1725,1725,0,1,0,0,1,0,8,0,0,0,0,1,1
4395,4395,0,1,1,4,0,0,9,0,0,0,0,0,0
1018,1018,0,1,0,0,1,0,10,0,0,0,0,1,0
6247,6247,0,0,0,0,0,0,10,0,0,0,0,1,1
1134,1134,0,1,3,0,0,0,6,0,0,0,0,0,0
2003,2003,0,1,0,0,0,0,4,0,0,0,0,0,0
687,687,0,1,2,0,0,0,10,0,0,0,0,0,0
862,862,1,2,1,0,0,1,1,0,0,0,0,0,0
4485,4485,0,1,0,0,0,0,8,0,0,0,0,1,0
1692,1692,1,1,0,0,0,1,6,1,0,0,0,0,0
4180,4180,0,2,0,5,0,1,5,0,0,0,0,0,0
3022,3022,0,1,0,0,0,1,10,0,0,0,0,1,1
138,138,1,1,0,0,0,0,3,0,0,0,0,1,0
217,217,1,1,0,0,0,0,4,0,0,0,0,1,0
728,728,1,1,0,0,0,0,2,0,0,0,0,0,0
6709,6709,0,1,0,0,0,0,3,0,0,0,0,1,0
2362,2362,0,1,0,0,0,0,6,0,0,0,0,1,0
6265,6265,0,1,0,0,0,0,9,0,0,0,0,1,0
1697,1697,0,2,0,0,0,1,1,0,0,0,0,0,0
6134,6134,0,1,0,0,0,1,5,0,0,0,0,0,0
5493,5493,0,2,0,0,0,0,9,0,0,0,0,0,0
4519,4519,0,1,1,0,0,0,6,0,0,0,0,0,0
369,369,0,1,0,0,2,0,9,0,0,0,0,1,0
1385,1385,0,2,0,0,1,1,4,0,0,0,0,1,0
6376,6376,0,1,0,0,0,0,8,0,0,0,0,1,1
3112,3112,0,1,0,0,1,0,6,0,0,0,0,1,0
5941,5941,0,1,0,0,0,1,5,0,0,0,0,0,0
4396,4396,0,1,0,0,0,0,5,0,0,0,0,1,0
4732,4732,0,1,0,0,0,1,2,0,0,0,0,1,0
6704,6704,0,1,0,0,0,0,6,0,0,0,0,0,0
2502,2502,0,1,2,0,1,0,5,0,0,0,0,1,0
786,786,0,2,1,0,0,0,4,0,0,0,0,0,0
1925,1925,0,1,0,0,0,0,7,0,0,0,0,1,0
6498,6498,1,1,0,0,0,0,6,0,0,0,0,1,1
1009,1009,0,2,0,0,0,0,3,0,0,0,0,0,0
4656,4656,0,1,1,0,0,0,5,0,0,0,0,0,0
1410,1410,0,1,0,0,0,1,3,0,0,0,0,1,0
419,419,1,1,1,0,0,0,5,0,0,0,0,0,0
6258,6258,0,0,1,0,0,1,4,0,0,0,0,0,0
3623,3623,0,2,1,5,0,1,1,0,0,0,0,0,0
6384,6384,0,1,1,1,0,1,3,0,0,0,0,0,0
3906,3906,1,2,1,0,0,1,1,0,0,0,0,1,1
5316,5316,0,2,1,5,0,1,1,0,0,0,0,1,0
1871,1871,0,2,0,0,0,0,1,0,0,0,0,0,0
6011,6011,0,2,1,0,0,1,1,0,0,0,0,1,0
4261,4261,0,1,1,0,0,0,4,0,0,0,0,0,0
4016,4016,0,1,2,0,0,0,6,0,0,0,0,0,0
3493,3493,0,2,0,0,0,0,9,0,0,0,0,0,0
2968,2968,1,2,0,0,1,0,10,0,0,0,0,1,0
1386,1386,0,3,1,5,0,1,2,0,0,0,0,1,1
2614,2614,1,1,1,0,0,0,4,0,0,0,0,1,0
2232,2232,0,1,2,0,0,0,2,0,0,0,0,0,0
2999,2999,0,1,1,0,0,0,6,0,0,0,0,0,0
6630,6630,0,1,1,0,1,0,4,0,0,0,0,0,0
4883,4883,0,1,0,1,0,0,6,0,0,0,0,1,0
2708,2708,0,1,2,0,0,0,7,0,0,0,0,0,0
2198,2198,0,1,0,0,0,0,7,0,0,0,0,0,0
1899,1899,0,2,0,0,0,0,9,0,0,0,0,0,0
6640,6640,0,1,0,0,0,0,6,0,0,0,0,1,0
5174,5174,0,1,0,0,0,0,3,0,0,0,0,1,0
3709,3709,0,1,0,0,0,1,7,0,0,0,0,1,1
6676,6676,0,1,0,0,0,1,5,0,0,0,0,0,0
28,28,0,1,0,0,0,0,10,0,0,0,0,1,1
680,680,0,2,0,1,0,1,1,0,0,0,0,0,0
1755,1755,0,2,0,2,2,1,9,0,0,0,0,1,1
4723,4723,1,2,0,4,0,0,1,1,0,0,0,0,0
6101,6101,0,1,0,0,1,0,6,0,0,0,0,1,1
4442,4442,0,2,0,0,1,1,7,0,0,0,0,1,1
4417,4417,0,1,0,0,0,1,10,0,0,0,0,1,1
6590,6590,0,1,1,0,0,0,9,0,0,0,0,0,0
36,36,0,1,0,0,2,0,9,0,0,0,0,1,0
2794,2794,0,1,0,0,0,0,4,0,0,0,0,0,0
3210,3210,0,1,0,0,0,1,1,0,0,0,0,1,0
2940,2940,0,1,1,0,0,1,10,0,0,0,0,1,0
4217,4217,0,1,0,0,0,1,10,0,0,0,0,1,0
3949,3949,0,1,0,0,0,1,3,0,0,0,0,0,0
1321,1321,0,1,1,0,0,1,3,0,0,0,0,0,0
5828,5828,0,2,3,1,0,0,1,0,0,0,0,0,0
6659,6659,0,1,3,0,0,0,8,0,0,0,0,1,0
2223,2223,0,1,1,0,0,0,2,0,0,0,0,0,0
322,322,0,1,1,1,0,1,3,0,0,0,0,0,0
5664,5664,0,1,1,4,0,1,5,0,0,0,0,1,0
1936,1936,0,1,0,0,0,0,2,0,0,0,0,1,0
3752,3752,0,1,0,0,0,0,4,0,0,0,0,1,0
6120,6120,0,1,0,4,0,1,2,0,0,0,0,0,0
1859,1859,0,1,1,0,0,0,4,0,0,0,0,0,0
834,834,1,2,0,5,0,0,1,0,0,0,0,0,0
892,892,0,1,0,0,0,0,7,0,0,0,0,0,0
5802,5802,1,1,0,1,0,1,2,0,0,0,0,0,0
2933,2933,0,2,3,0,0,1,3,0,0,0,0,0,0
3576,3576,0,1,0,0,0,0,1,0,0,0,0,0,0
5963,5963,1,1,0,4,2,1,8,0,0,0,0,1,0
4178,4178,0,1,0,0,0,1,9,2,0,0,0,1,0
5038,5038,1,1,1,0,0,0,2,0,0,0,0,0,0
5352,5352,0,1,0,0,2,1,9,0,0,0,0,1,1
2824,2824,0,1,0,1,0,1,2,0,0,0,0,1,0
6677,6677,0,1,1,0,0,1,6,0,0,0,0,0,0
745,745,1,1,0,4,0,0,5,0,0,0,0,0,0
1607,1607,0,1,3,0,0,1,1,0,0,0,0,1,0
2864,2864,0,1,1,0,0,0,2,0,0,0,0,1,0
4426,4426,0,1,1,1,0,0,1,0,0,0,0,0,0
2042,2042,1,1,0,0,1,1,6,0,0,0,0,1,1
4745,4745,0,2,0,0,0,0,1,0,0,0,0,0,0
448,448,1,1,0,0,0,0,9,0,0,0,0,1,0
3463,3463,0,1,1,0,0,0,6,0,0,0,0,1,0
2810,2810,0,1,0,0,0,0,7,0,0,0,0,1,1
553,553,0,3,1,0,0,1,1,0,0,0,0,1,0
3134,3134,0,1,0,0,0,0,2,0,0,0,0,1,0
185,185,0,1,0,0,0,1,2,0,0,0,0,1,0
469,469,0,1,0,0,0,0,2,0,0,0,0,0,0
5322,5322,0,0,1,0,0,0,3,0,0,0,0,1,0
53,53,0,2,0,1,0,1,1,0,0,0,0,0,0
2457,2457,0,1,0,0,0,0,3,0,0,0,0,1,0
5785,5785,0,1,0,0,0,0,6,0,0,0,0,1,0
4976,4976,0,1,0,0,0,0,6,0,0,0,0,0,0
3918,3918,1,2,1,1,0,1,1,0,0,0,0,0,0
5365,5365,0,1,0,0,0,1,5,0,0,0,0,0,0
5929,5929,1,2,1,1,0,1,2,0,0,0,0,0,0
3778,3778,0,2,3,1,0,0,1,0,0,0,0,0,0
412,412,0,1,0,0,0,0,4,0,0,0,0,0,0
1741,1741,0,1,0,1,0,0,5,0,0,0,0,0,0
6127,6127,0,2,1,0,3,1,5,0,0,0,0,0,0
1874,1874,0,1,0,0,0,1,5,0,0,0,0,1,0
2379,2379,0,1,0,0,2,0,10,0,0,0,0,1,0
4020,4020,0,1,3,0,0,1,8,0,0,0,0,1,0
2021,2021,0,0,0,0,0,0,9,0,0,0,0,1,0
5944,5944,0,1,2,1,0,0,1,0,0,0,0,0,0
2779,2779,1,3,1,5,0,1,1,0,0,0,0,0,0
5088,5088,0,1,1,0,0,1,7,0,0,0,0,1,0
949,949,0,1,0,1,0,0,4,0,0,0,0,0,0
4816,4816,0,3,1,0,0,0,1,0,0,0,0,0,0
2141,2141,0,1,1,1,0,1,8,0,0,0,0,1,1
3717,3717,1,1,1,4,0,0,7,0,0,0,0,1,0
196,196,0,2,1,3,1,0,5,0,0,0,0,1,1
5238,5238,0,1,0,0,1,0,10,0,0,0,0,1,0
3215,3215,0,1,3,0,0,0,5,0,0,0,0,1,0
1836,1836,0,1,1,0,0,1,4,0,0,0,0,1,0
49,49,1,1,3,0,0,0,2,0,0,0,0,0,0
2260,2260,0,1,0,0,0,0,1,0,0,0,0,0,0
1108,1108,0,1,1,0,0,1,2,0,0,0,0,0,0
3768,3768,0,1,1,0,1,0,7,0,0,0,0,0,0
683,683,0,1,0,0,0,0,5,0,0,0,0,0,0
6416,6416,0,1,1,0,0,0,4,0,0,0,0,0,0
5531,5531,0,1,0,0,0,1,1,0,0,0,0,0,0
2945,2945,0,2,1,0,0,1,4,0,0,0,0,0,0
6444,6444,0,2,0,0,0,1,5,0,0,0,0,0,0
4156,4156,1,1,0,0,0,0,1,0,0,0,0,0,0
1203,1203,1,1,0,0,2,0,6,0,0,0,0,1,0
3457,3457,0,1,1,0,0,0,6,0,0,0,0,1,0
4529,4529,0,1,1,0,0,0,2,0,0,0,0,0,0
6207,6207,0,1,0,0,1,0,9,0,0,0,0,1,0
3208,3208,1,1,0,0,0,0,1,0,0,0,0,1,0
5155,5155,0,1,0,0,0,0,10,0,0,0,0,0,0
3848,3848,0,1,0,0,0,0,10,0,0,0,0,0,0
6841,6841,0,1,0,0,0,0,6,0,0,0,0,1,0
2483,2483,0,2,1,0,0,0,1,0,0,0,0,0,0
6529,6529,0,2,1,4,0,0,2,0,0,0,0,0,0
6700,6700,1,1,2,0,0,0,3,0,0,0,0,0,0
4476,4476,1,1,0,0,0,0,5,0,0,0,0,0,0
3951,3951,0,1,0,0,1,0,9,0,0,0,0,1,0
4397,4397,0,1,0,0,1,0,9,0,0,0,0,1,0
5596,5596,0,2,0,0,0,0,1,0,0,0,0,0,0
3055,3055,0,1,0,0,0,0,4,0,0,0,0,1,0
6786,6786,0,1,0,0,0,0,6,1,0,0,0,0,0
2700,2700,0,1,1,0,0,0,5,0,0,0,0,1,0
5781,5781,0,1,1,0,0,0,3,0,0,0,0,0,0
533,533,0,1,0,0,0,0,1,0,0,0,0,0,0
5681,5681,0,2,1,5,0,1,1,0,0,0,0,1,1
3533,3533,1,1,1,1,0,0,3,0,0,0,0,0,0
3870,3870,0,1,0,0,1,1,9,0,0,0,0,1,0
3249,3249,0,1,3,0,0,1,2,0,0,0,0,1,0
807,807,0,2,1,0,0,0,1,0,0,0,0,0,0
938,938,1,1,1,0,0,0,9,0,0,0,0,1,0
1162,1162,0,1,0,0,0,1,2,0,0,0,0,1,0
2812,2812,0,1,1,0,0,0,8,0,0,0,0,1,0
2521,2521,0,1,1,0,0,0,7,0,0,0,0,0,0
6166,6166,0,3,0,1,0,1,1,3,0,0,0,1,1
5075,5075,0,0,0,0,0,0,10,0,0,0,0,1,1
130,130,0,1,0,1,0,1,2,0,0,0,0,1,0
1167,1167,0,1,0,0,0,1,9,0,0,0,0,0,0
5923,5923,1,2,0,0,0,0,1,0,0,0,0,0,0
4553,4553,0,1,0,0,2,1,6,0,0,0,0,1,0
3767,3767,0,1,3,0,0,0,1,0,0,0,0,0,0
2383,2383,0,1,1,0,0,0,4,0,0,0,0,0,0
3293,3293,0,0,0,0,0,0,10,0,0,0,0,1,0
4714,4714,1,1,2,1,0,0,2,0,0,0,0,0,0
2212,2212,0,1,3,0,0,0,3,0,0,0,0,1,1
1526,1526,0,1,3,0,0,0,6,0,0,0,0,0,0
5748,5748,1,1,0,1,0,1,1,0,0,0,0,0,0
2438,2438,0,1,0,0,1,0,5,0,0,0,0,1,0
2992,2992,0,1,1,0,0,0,3,0,0,0,0,0,0
1103,1103,1,1,1,0,0,1,4,0,0,0,0,0,0
2624,2624,0,1,0,5,3,0,10,0,0,0,0,1,0
5716,5716,0,1,1,0,0,0,3,0,0,0,0,0,0
5872,5872,0,1,1,0,0,0,4,0,0,0,0,0,0
3136,3136,1,1,1,0,0,1,2,0,0,0,0,0,0
166,166,0,1,0,5,0,1,6,0,0,0,0,1,1
4704,4704,0,1,0,0,0,0,1,0,0,0,0,0,0
2807,2807,0,1,0,4,0,1,1,0,0,0,0,0,0
1383,1383,0,1,1,0,0,0,4,0,0,0,0,0,0
352,352,0,1,2,0,0,0,3,0,0,0,0,0,0
3143,3143,0,2,0,1,0,0,7,0,0,0,0,0,0
6393,6393,1,0,1,0,0,0,8,0,0,0,0,1,0
3605,3605,0,1,0,0,0,1,2,0,0,0,0,0,0
1990,1990,1,1,0,0,0,1,8,0,0,0,0,1,0
2522,2522,0,2,0,0,0,1,1,0,0,0,0,0,0
6721,6721,0,1,0,0,0,1,6,0,0,0,0,1,1
444,444,0,2,0,1,0,0,1,0,0,0,0,0,0
5947,5947,0,1,0,0,0,0,4,0,0,0,0,0,0
3666,3666,0,1,0,0,0,1,3,0,0,0,0,0,0
540,540,0,1,2,0,1,0,8,0,0,0,0,0,0
5668,5668,0,1,1,0,1,1,5,0,0,0,0,1,1
4607,4607,0,1,3,0,0,1,6,0,0,0,0,1,0
5460,5460,1,1,1,0,0,1,6,0,0,0,0,0,0
6883,6883,0,0,0,0,0,0,9,0,0,0,0,0,0
3593,3593,0,2,0,0,0,0,3,0,0,0,0,0,0
1028,1028,0,2,2,1,0,1,1,0,0,0,0,0,0
5414,5414,0,1,2,0,0,0,3,0,0,0,0,0,0
6729,6729,0,1,0,0,1,0,6,0,0,0,0,1,0
462,462,0,1,3,0,0,0,6,0,0,0,0,0,0
5649,5649,1,1,0,1,0,0,1,0,0,0,0,0,0
5935,5935,0,1,1,0,0,0,7,0,0,0,0,0,0
3317,3317,0,1,0,0,0,0,4,0,0,0,0,0,0
1889,1889,1,1,2,1,0,1,4,0,0,0,0,0,0
614,614,0,1,1,0,0,0,10,0,0,0,0,1,0
2340,2340,0,2,1,0,4,0,9,0,0,0,0,1,0
903,903,0,1,1,1,0,0,1,0,0,0,0,0,0
3185,3185,1,1,1,0,0,0,4,0,0,0,0,1,0
2665,2665,0,1,2,0,1,0,9,0,0,0,0,1,0
6032,6032,0,1,0,0,3,1,9,0,0,0,0,1,0
813,813,0,1,1,0,0,0,4,0,0,0,0,1,0
2552,2552,1,1,1,5,0,0,4,0,0,0,0,0,0
4405,4405,0,2,1,0,0,0,2,0,0,0,0,0,0
5308,5308,1,1,1,0,0,0,2,0,0,0,0,1,0
1322,1322,0,1,1,0,0,0,8,0,0,0,0,1,0
1978,1978,0,1,1,0,0,0,4,0,0,0,0,0,0
1709,1709,0,2,2,0,0,1,6,0,0,0,0,0,0
1909,1909,0,1,3,0,0,0,6,0,0,0,0,1,0
6792,6792,1,1,0,0,0,0,8,0,0,0,0,0,0
3900,3900,1,1,3,0,0,0,3,0,0,0,0,0,0
2321,2321,0,1,0,0,0,1,2,0,0,0,0,0,0
5849,5849,0,2,0,0,0,0,4,0,0,0,0,1,0
2516,2516,0,0,0,0,0,0,6,0,0,0,0,0,0
224,224,0,1,0,0,0,0,4,0,0,0,0,0,0
4585,4585,0,1,0,0,0,0,8,0,0,0,0,1,0
2701,2701,0,1,0,0,0,1,8,0,0,0,0,1,0
1818,1818,0,1,0,0,0,1,1,0,0,0,0,0,0
3407,3407,0,1,0,0,3,1,9,0,0,0,0,1,0
1770,1770,0,1,0,0,0,0,3,0,0,0,0,1,0
1226,1226,0,1,2,0,0,1,2,0,0,0,0,1,0
3568,3568,1,1,0,0,0,1,3,0,0,0,0,0,0
2888,2888,0,1,0,0,0,1,1,0,0,0,0,0,0
5394,5394,0,1,0,0,0,0,5,0,0,0,0,0,0
5809,5809,1,1,1,4,0,1,7,0,0,0,0,0,0
1000,1000,0,1,2,0,0,1,3,0,0,0,0,0,0
3959,3959,0,1,2,0,0,0,7,0,0,0,0,0,0
4774,4774,0,1,3,1,0,0,1,0,0,0,0,0,0
1264,1264,0,1,2,0,0,0,4,0,0,0,0,0,0
1593,1593,0,1,1,0,0,0,3,0,0,0,0,0,0
4334,4334,1,1,0,0,0,0,3,0,0,0,0,1,0
2115,2115,0,1,0,0,0,0,3,0,0,0,0,0,0
2200,2200,0,1,0,0,0,0,4,0,0,0,0,1,0
3078,3078,0,2,2,1,0,1,1,0,0,0,0,0,0
1348,1348,0,1,1,0,0,1,3,0,0,0,0,0,0
6016,6016,0,2,1,0,2,0,6,0,0,0,0,1,0
5318,5318,0,1,1,1,0,0,8,0,0,0,0,0,0
5277,5277,0,3,2,1,0,1,1,9,0,0,0,1,1
993,993,0,2,0,0,2,0,10,0,0,0,0,1,0
3783,3783,0,2,3,1,0,1,1,0,0,0,0,0,0
5138,5138,0,1,1,0,0,0,1,0,0,0,0,0,0
6866,6866,0,1,0,0,0,1,3,0,0,0,0,1,1
6007,6007,0,0,0,0,0,0,5,0,1,0,0,1,1
4335,4335,1,2,1,1,0,1,1,0,0,0,0,0,0
5388,5388,0,1,0,0,0,0,6,0,0,0,0,0,0
6313,6313,0,1,0,0,0,1,8,0,0,0,0,1,0
4628,4628,0,1,0,0,0,0,9,0,0,0,0,1,1
1374,1374,1,1,0,0,0,1,6,0,0,0,0,0,0
1898,1898,0,2,1,5,0,1,2,0,0,0,0,1,0
2393,2393,0,2,0,0,0,1,1,0,0,0,0,1,0
141,141,1,0,0,0,0,0,6,0,0,0,0,0,0
4952,4952,1,1,0,0,0,1,9,0,0,0,0,0,0
4469,4469,0,1,2,0,0,1,2,0,0,0,0,0,0
3273,3273,0,1,0,0,3,0,10,0,0,0,0,0,0
1934,1934,0,2,1,5,0,1,1,0,0,0,0,0,0
3655,3655,1,1,1,0,0,1,2,0,0,0,0,0,0
3287,3287,1,1,0,0,0,0,1,0,0,0,0,0,0
1437,1437,0,1,0,0,0,0,9,0,0,0,0,1,0
4829,4829,0,1,0,0,0,0,10,0,0,0,0,1,1
3311,3311,1,1,0,0,1,0,7,0,0,0,0,0,0
4063,4063,0,1,1,0,0,0,2,0,0,0,0,0,0
3384,3384,0,1,0,0,0,0,6,0,0,0,0,1,1
2826,2826,0,1,1,0,0,0,6,0,0,0,0,0,0
4464,4464,1,1,0,0,0,1,8,0,0,0,0,1,0
5989,5989,0,1,0,0,1,0,5,0,0,0,0,0,0
1224,1224,0,1,1,1,0,1,1,0,0,0,0,1,0
1320,1320,0,1,1,0,0,1,6,0,0,0,0,1,0
5223,5223,0,2,0,0,1,1,8,0,0,0,0,1,0
6881,6881,0,1,1,0,0,1,6,0,0,0,0,1,0
4054,4054,0,2,1,0,1,0,2,0,0,0,0,0,0
3569,3569,0,1,2,0,0,1,1,0,0,0,0,0,0
432,432,0,0,3,0,0,0,8,0,0,0,0,1,1
111,111,0,1,1,0,1,0,10,0,0,0,0,1,1
5295,5295,0,1,0,1,0,1,3,0,0,0,0,0,0
4653,4653,0,1,0,0,0,0,6,0,0,0,0,0,0
5759,5759,0,1,0,1,0,0,4,0,0,0,0,1,0
4283,4283,0,1,1,0,0,0,2,0,0,0,0,1,0
629,629,0,1,0,0,0,0,7,0,0,0,0,0,0
3351,3351,0,1,0,0,0,1,3,0,0,0,0,1,0
2953,2953,0,2,1,0,0,0,3,0,0,0,0,1,0
1554,1554,0,1,0,0,0,0,5,0,0,0,0,1,1
2910,2910,0,1,0,1,1,1,10,0,0,0,0,1,1
1684,1684,0,1,1,0,0,0,5,0,0,0,0,0,0
1253,1253,0,0,0,0,0,0,8,0,0,0,0,1,0
812,812,0,1,0,0,0,0,9,0,0,0,0,1,0
4811,4811,0,1,0,0,0,1,5,0,0,0,0,1,1
5458,5458,1,1,2,0,0,0,4,0,0,0,0,0,0
5351,5351,0,1,1,0,0,0,5,0,0,0,0,0,0
1082,1082,1,2,0,0,0,0,1,0,0,0,0,0,0
6140,6140,0,1,0,0,1,0,9,0,0,0,0,0,0
3890,3890,0,1,2,1,0,0,2,0,0,0,0,0,0
4130,4130,0,2,0,5,0,0,1,0,0,0,0,0,0
5691,5691,0,1,0,0,0,0,6,1,0,0,0,0,0
3980,3980,1,1,2,0,0,0,4,0,0,0,0,1,1
768,768,1,1,0,0,0,1,2,0,0,0,0,0,0
2469,2469,0,1,1,0,0,0,6,0,0,0,0,0,0
3033,3033,0,1,0,0,0,0,8,0,0,0,0,0,0
5204,5204,0,1,0,0,0,0,7,0,0,0,0,1,0
3156,3156,0,1,0,0,0,1,4,0,0,0,0,0,0
5122,5122,0,1,1,0,0,1,10,0,0,0,0,0,0
4293,4293,0,1,1,0,0,0,8,0,0,0,0,0,0
731,731,1,2,0,0,0,0,1,0,0,0,0,0,0
2804,2804,0,1,0,0,0,1,2,0,0,0,0,0,0
6283,6283,0,3,0,0,2,1,9,0,0,0,0,1,0
1667,1667,0,2,0,1,0,1,2,0,0,0,0,0,0
375,375,1,2,1,0,0,1,1,0,0,0,0,0,0
6495,6495,0,1,1,0,0,1,6,0,0,0,0,1,0
3808,3808,0,1,0,0,0,1,2,0,0,0,0,1,1
3279,3279,0,2,1,5,0,0,1,0,0,0,0,0,0
2038,2038,0,2,0,0,0,1,2,0,0,0,0,1,0
1535,1535,0,1,0,0,0,0,5,0,0,0,0,0,0
5698,5698,0,2,2,0,0,1,1,0,0,0,0,0,0
984,984,0,2,0,0,0,1,1,0,0,0,0,0,0
3748,3748,0,2,1,2,0,0,1,0,0,0,0,0,0
1222,1222,0,1,0,0,0,1,6,0,0,0,0,0,0
4133,4133,0,1,0,0,0,0,3,0,0,0,0,1,1
764,764,1,1,0,1,0,1,2,0,0,0,0,0,0
6480,6480,0,1,3,0,0,0,6,0,0,0,0,0,0
1561,1561,0,2,3,0,0,0,1,0,0,0,0,0,0
4203,4203,1,1,1,0,0,0,6,0,0,0,0,0,0
5185,5185,0,1,2,0,0,0,8,0,0,0,0,1,1
3030,3030,1,1,0,0,0,0,5,0,0,0,0,0,0
2890,2890,1,1,0,0,0,0,3,0,0,0,0,0,0
1499,1499,0,1,0,0,0,0,10,0,0,0,0,0,0
5013,5013,0,2,0,0,0,1,3,0,0,0,0,1,0
208,208,0,2,1,0,0,1,2,0,0,0,0,0,0
2823,2823,0,2,1,0,0,1,1,0,0,0,0,0,0
6217,6217,0,1,0,0,0,0,5,0,0,0,0,1,1
325,325,0,1,3,0,0,0,2,0,0,0,0,1,0
5188,5188,0,1,0,4,1,1,6,0,0,0,0,1,0
1019,1019,0,2,1,0,0,0,1,0,0,0,0,0,0
3266,3266,0,2,0,0,0,1,1,0,0,0,0,1,0
5231,5231,1,1,0,0,0,0,6,0,0,0,0,0,0
5139,5139,1,1,0,4,0,0,6,0,0,0,0,1,0
5693,5693,0,1,1,0,1,0,6,0,0,0,0,0,0
2501,2501,0,1,2,0,0,1,2,0,0,0,0,0,0
3130,3130,0,1,1,1,0,0,2,0,0,0,0,0,0
1933,1933,0,1,1,0,0,0,1,0,0,0,0,0,0
1800,1800,0,1,3,0,0,0,2,0,0,0,0,1,0
1831,1831,0,2,1,1,0,1,4,0,0,0,0,0,0
3620,3620,1,1,2,0,0,0,4,0,0,0,0,1,0
721,721,0,1,0,0,0,0,5,0,0,0,0,1,0
1006,1006,1,1,1,1,0,0,1,0,0,0,0,0,0
4076,4076,0,1,0,0,0,1,5,1,0,0,0,0,0
5005,5005,0,1,2,0,1,0,2,0,0,0,0,1,0
2776,2776,1,2,3,0,0,0,1,0,0,0,0,0,0
6400,6400,0,1,0,0,0,0,2,0,0,0,0,0,0
1621,1621,0,2,1,2,0,1,3,0,0,0,0,0,0
5699,5699,0,0,0,0,0,0,6,0,0,0,0,0,0
4495,4495,0,1,0,0,0,0,6,0,0,0,0,1,0
621,621,0,1,1,5,0,0,2,0,0,0,0,1,0
2339,2339,0,1,0,0,0,0,9,0,0,0,0,0,0
4080,4080,0,1,1,0,0,0,3,0,0,0,0,0,0
2391,2391,0,1,0,0,1,0,7,0,0,0,0,1,1
972,972,0,2,2,0,0,0,2,0,0,0,0,1,0
5217,5217,0,1,0,0,0,0,10,0,0,0,0,1,0
5914,5914,0,1,0,0,0,0,7,0,0,0,0,1,0
320,320,0,1,1,0,0,0,5,0,0,0,0,0,0
4632,4632,0,2,0,0,2,0,10,0,0,0,0,1,0
888,888,1,1,1,0,0,1,1,0,0,0,0,0,0
668,668,0,1,0,0,0,1,6,0,0,0,0,0,0
2368,2368,0,1,1,0,0,1,2,0,0,0,0,1,0
2385,2385,0,1,1,0,0,0,3,0,0,0,0,0,0
968,968,0,1,2,0,0,0,2,0,0,0,0,0,0
2762,2762,0,2,0,0,0,1,1,0,0,0,0,1,1
4213,4213,0,1,0,0,0,1,4,0,0,0,0,1,0
3972,3972,0,1,0,0,0,0,10,0,0,0,0,1,0
6378,6378,0,1,1,0,0,0,9,0,0,0,0,0,0
3379,3379,0,1,0,0,1,0,7,0,0,0,0,0,0
4138,4138,0,1,0,0,0,0,2,0,0,0,0,1,0
4703,4703,0,2,2,5,0,1,1,0,0,0,0,0,0
3367,3367,1,0,0,0,0,0,9,0,0,0,0,1,1
113,113,0,2,0,0,1,0,9,0,0,0,0,0,0
3235,3235,0,1,0,0,0,0,2,0,0,0,0,0,0
3468,3468,0,2,1,2,0,1,3,0,0,0,0,1,1
318,318,1,1,1,6,0,1,4,0,0,0,0,1,0
3171,3171,0,1,0,0,0,1,10,0,0,0,0,1,0
475,475,0,1,0,0,0,0,7,0,0,0,0,1,1
2580,2580,0,1,0,0,0,0,3,0,0,0,0,0,0
6780,6780,0,1,0,0,0,0,6,0,0,0,0,1,0
5721,5721,1,1,3,0,0,0,3,0,0,0,0,1,0
4078,4078,1,1,1,1,1,0,6,0,0,0,0,1,0
4002,4002,0,2,0,0,1,0,1,0,0,0,0,1,0
986,986,0,2,1,0,0,1,4,0,0,0,0,0,0
3736,3736,0,1,0,0,0,0,7,0,0,0,0,1,0
3520,3520,0,1,0,0,0,0,8,0,0,0,0,1,1
712,712,1,2,1,0,0,0,1,0,0,0,0,0,0
1912,1912,1,1,0,0,0,1,1,0,0,0,0,0,0
2001,2001,0,1,0,0,2,0,9,0,0,0,0,1,0
4501,4501,0,1,1,0,0,0,8,0,0,0,0,1,0
5646,5646,0,2,0,1,0,1,6,0,0,0,0,0,0
5810,5810,1,1,1,4,0,1,4,0,0,0,0,0,0
5743,5743,0,2,0,0,1,1,9,0,0,0,0,0,0
3770,3770,0,1,0,0,0,1,2,0,0,0,0,0,0
1615,1615,1,1,1,0,0,0,6,0,0,0,0,1,0
4859,4859,0,2,1,1,1,1,2,0,0,0,0,1,0
4765,4765,0,2,3,1,0,0,1,0,0,0,0,0,0
4336,4336,0,1,0,0,0,0,7,0,0,0,0,1,0
5220,5220,0,2,1,1,0,0,1,0,0,0,0,0,0
6235,6235,0,1,0,0,0,0,3,0,0,0,0,1,0
5764,5764,0,3,1,1,0,1,1,0,0,0,0,0,0
2705,2705,0,1,0,0,0,1,6,0,0,0,0,0,0
844,844,0,1,3,0,3,1,10,0,0,0,0,1,0
3233,3233,0,1,0,0,0,0,7,0,0,0,0,0,0
