,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
76563,2,1,425007,1,11,0,1,5,3,1,1,1,1,12,0
76564,2,1,290036,8,8,4,13,5,3,0,1,1,1,15,1
76565,1,4,391334,7,1,6,11,4,3,1,1,1,1,26,1
76566,2,5,870048,13,9,6,3,0,4,0,1,1,0,18,1
76567,2,4,1293146,13,9,2,3,1,1,0,1,1,1,35,1
76568,2,5,916049,10,3,5,11,4,3,1,1,1,1,37,1
76569,2,1,268690,5,1,3,13,0,4,1,1,1,0,7,1
76570,2,2,554730,11,8,4,13,5,0,1,1,1,0,24,1
76571,1,0,745736,9,10,3,6,4,2,0,1,1,0,29,1
76572,2,2,127655,9,12,2,5,0,0,1,1,1,1,6,0
76573,2,2,764830,5,5,4,6,4,1,1,1,1,1,10,1
76574,2,0,1263807,1,11,0,9,5,4,0,1,1,0,30,0
76575,2,5,471294,7,3,6,11,5,4,0,1,1,0,28,1
76576,0,1,919108,1,6,3,8,0,1,1,1,1,1,9,1
76577,2,2,795512,6,2,1,12,3,0,1,1,1,0,23,1
76578,2,4,366642,9,13,1,8,5,3,1,1,1,0,12,0
76579,2,4,662716,13,13,0,1,0,2,1,1,1,1,12,0
76580,1,0,1106120,6,10,2,6,2,2,1,1,1,1,5,0
76581,1,2,1116667,13,1,6,2,2,3,0,1,1,1,32,1
76582,2,6,1303221,2,10,6,9,4,0,1,1,1,1,12,1
76583,0,1,769135,4,9,3,1,3,3,1,1,1,1,22,0
76584,2,2,1129115,10,11,4,2,3,1,0,1,1,0,33,1
76585,2,3,651630,12,11,0,12,1,1,1,1,1,1,6,1
76586,2,5,466872,12,9,0,8,2,0,1,1,1,0,4,1
76587,2,5,473151,4,13,6,7,1,4,0,1,1,0,21,0
76588,1,2,909769,1,15,0,2,2,4,0,1,1,1,11,1
76589,0,6,296851,14,8,1,1,3,0,0,1,1,0,1,1
76590,0,4,1152366,6,2,5,1,5,1,0,1,1,0,12,1
76591,2,0,811102,13,7,2,0,5,4,0,1,1,0,40,0
76592,0,4,288593,3,11,4,9,3,3,1,1,1,1,13,0
76593,0,0,439051,0,8,5,7,0,3,1,1,1,0,29,0
76594,0,1,717219,10,3,0,12,1,3,1,1,1,0,1,1
76595,2,4,773250,5,7,0,8,4,2,0,1,1,0,36,0
76596,2,4,777469,2,6,4,13,5,4,1,1,1,0,29,1
76597,2,1,887582,5,10,0,9,0,4,0,1,1,0,12,0
76598,1,6,1245026,15,5,5,13,0,3,1,1,1,1,40,0
76599,2,4,134701,12,9,0,10,4,0,0,1,1,0,0,1
76600,2,3,945510,1,14,4,10,5,3,1,1,1,1,30,0
76601,0,5,490102,4,2,2,10,0,2,0,1,1,0,15,1
76602,2,3,968537,14,7,4,1,1,4,0,1,1,0,35,0
76603,2,2,498538,3,6,2,9,1,4,1,1,1,1,5,0
76604,2,3,671532,6,9,2,6,5,4,1,1,1,0,19,0
76605,2,3,130502,11,12,3,2,4,3,0,1,1,0,15,0
76606,1,5,584952,4,3,2,5,1,0,1,1,1,0,22,0
76607,2,4,616515,5,8,5,6,4,2,0,1,1,0,38,0
76608,1,2,603351,5,13,5,11,4,1,0,1,1,1,0,1
76609,2,1,185289,12,10,3,11,0,2,1,1,1,1,13,1
76610,0,5,1314027,3,15,4,5,2,4,1,1,1,1,13,0
76611,0,0,881465,10,15,3,10,5,4,1,1,1,1,26,1
76612,0,1,1222796,1,1,5,13,5,4,1,1,1,1,39,1
76613,2,1,701376,8,9,0,1,4,0,1,1,1,1,2,1
76614,2,1,98210,11,15,5,0,5,2,0,1,1,1,13,0
76615,0,5,832265,1,1,4,4,1,3,0,1,1,0,23,1
76616,0,1,82459,7,11,5,3,3,3,0,1,1,0,6,0
76617,2,0,835954,11,5,4,9,1,2,1,1,1,1,12,1
76618,0,3,75623,5,15,4,3,3,1,1,1,1,1,26,0
76619,2,6,836207,1,16,4,3,4,3,1,1,1,1,36,1
76620,2,2,801361,1,4,5,11,3,0,0,1,1,1,28,0
76621,2,3,495373,12,8,6,7,2,0,1,1,1,1,3,0
76622,2,4,404218,4,5,1,8,4,4,1,1,1,1,0,0
76623,2,3,607163,7,4,5,5,0,1,0,1,1,0,39,1
76624,2,0,308890,1,3,6,3,2,4,1,1,1,1,21,1
76625,0,0,676572,13,2,0,4,3,1,0,1,1,0,22,1
76626,1,6,1195971,3,10,2,7,0,2,0,1,1,1,30,1
76627,1,2,1098421,3,7,3,2,5,1,1,1,1,0,33,0
76628,2,5,86036,7,2,5,6,1,1,0,1,1,1,14,0
76629,2,4,79616,1,11,4,1,2,2,0,1,1,0,21,1
76630,2,1,606165,10,3,3,1,2,2,0,1,1,0,20,0
76631,2,4,950982,11,12,5,11,4,3,0,1,1,0,2,0
76632,1,1,1320405,9,13,5,6,4,1,1,1,1,1,40,1
76633,2,6,99787,6,12,1,10,2,0,0,1,1,1,5,0
76634,1,3,895118,15,16,5,8,2,1,0,1,1,1,22,1
76635,1,5,721130,1,13,6,3,1,0,0,1,1,0,0,1
76636,2,4,782809,5,11,3,8,2,0,0,1,1,0,1,1
76637,0,4,732901,3,16,4,5,5,1,1,1,1,1,18,1
76638,2,6,593294,12,6,0,9,1,1,1,1,1,0,20,0
76639,0,1,411794,13,1,0,7,4,4,1,1,1,1,37,0
76640,2,4,757955,8,8,6,10,4,1,1,1,1,1,17,1
76641,2,6,806820,0,5,3,0,1,4,0,1,1,1,4,1
76642,2,1,1390345,10,7,1,1,1,4,0,1,1,0,31,1
76643,2,6,1300093,14,15,2,9,1,1,1,1,1,0,27,1
76644,2,3,976100,13,11,3,13,1,2,0,1,1,1,37,0
76645,2,3,930017,12,2,1,1,5,2,1,1,1,0,10,0
76646,2,0,932073,15,12,5,6,5,4,1,1,1,0,40,1
76647,2,3,1285904,1,4,4,11,0,0,1,1,1,1,6,1
76648,2,1,729445,3,9,4,13,1,1,1,1,1,1,34,1
76649,0,0,785302,5,14,0,2,5,2,1,1,1,0,21,0
76650,2,4,757277,15,8,5,2,1,0,0,1,1,1,15,0
76651,2,5,465017,15,9,3,8,1,0,1,1,1,1,23,1
76652,1,2,904017,10,16,6,4,1,4,0,1,1,1,6,0
76653,1,3,1438531,13,2,3,3,5,4,0,1,1,0,27,0
76654,2,5,916342,0,7,1,1,3,3,1,1,1,1,4,1
76655,2,5,1215750,8,9,2,9,1,0,1,1,1,1,34,1
76656,0,3,665047,1,14,0,12,5,4,1,1,1,0,5,0
76657,2,0,284216,2,11,3,9,5,0,1,1,1,1,9,0
76658,2,1,1174058,14,8,1,3,2,2,0,1,1,1,31,1
76659,2,3,562796,5,4,4,10,1,4,0,1,1,0,2,1
76660,2,4,1059126,3,10,0,7,4,3,0,1,1,0,1,0
76661,2,3,578403,7,6,0,4,3,0,1,1,1,1,11,0
76662,0,2,442747,11,9,0,3,5,0,0,1,1,1,35,0
76663,2,1,1310426,3,5,2,1,5,1,1,1,1,0,36,0
76664,2,1,413065,7,9,1,4,1,1,0,1,1,0,10,0
76665,1,5,1436737,14,12,5,6,1,4,1,1,1,0,36,0
76666,2,6,641078,9,5,2,8,5,2,0,1,1,0,2,1
76667,2,2,37290,14,5,6,8,4,1,0,1,1,1,0,0
76668,1,0,996606,15,15,1,0,4,1,1,1,1,0,23,1
76669,1,0,1092810,14,9,6,3,4,0,1,1,1,1,38,0
76670,2,5,28443,6,13,3,5,5,1,1,1,1,0,3,0
76671,2,1,1133524,5,11,1,4,0,4,1,1,1,0,40,1
76672,2,3,492779,9,11,2,0,0,0,0,1,1,1,39,0
76673,2,0,66013,0,15,2,9,4,4,0,1,1,1,13,1
76674,2,3,48712,6,12,2,13,1,1,0,1,1,1,38,1
76675,1,0,1445577,9,11,4,6,3,3,0,1,1,0,27,0
76676,2,1,918337,6,14,4,5,0,4,0,1,1,1,32,1
76677,0,6,870076,13,2,6,11,3,3,1,1,1,1,25,0
76678,2,2,747914,15,5,2,1,1,0,0,1,1,1,38,1
76679,2,2,675881,13,6,2,0,0,3,1,1,1,1,37,0
76680,2,1,614607,14,14,4,2,3,0,0,1,1,1,27,0
76681,1,5,493903,8,16,0,13,0,3,1,1,1,1,40,1
76682,0,1,1287933,7,8,0,4,4,0,1,1,1,1,2,1
76683,2,5,1433544,13,11,6,7,0,3,0,1,1,1,20,0
76684,2,0,451907,5,14,1,2,1,3,0,1,1,0,27,0
76685,1,2,395783,12,11,2,11,4,2,0,1,1,1,24,1
76686,2,1,1301541,9,9,4,0,0,4,1,1,1,0,32,1
76687,1,1,1208771,10,12,1,9,2,1,1,1,1,1,24,1
76688,0,1,606670,3,14,1,13,4,0,0,1,1,0,30,1
76689,2,5,1222683,12,5,4,12,4,3,1,1,1,1,15,0
76690,2,1,169085,10,10,5,4,5,0,1,1,1,0,38,1
76691,2,4,542990,7,6,4,12,4,0,1,1,1,1,9,0
76692,2,6,541653,7,8,0,3,1,2,0,1,1,1,30,1
76693,1,3,1131135,7,8,6,6,3,1,1,1,1,0,29,1
76694,0,2,1326249,3,3,1,4,1,2,1,1,1,1,24,1
76695,2,5,1259323,6,13,2,0,1,1,0,1,1,0,28,0
76696,2,0,1118191,14,9,1,3,2,2,0,1,1,1,32,0
76697,2,6,1057345,2,15,0,12,0,0,1,1,1,0,13,0
76698,1,5,442730,14,11,0,11,2,1,0,1,1,0,23,1
76699,2,6,1423847,10,15,6,2,1,0,0,1,1,1,36,0
76700,2,0,118216,8,11,6,9,4,2,1,1,1,1,30,1
76701,1,6,265382,13,9,5,2,0,0,0,1,1,1,39,1
76702,0,0,803750,5,12,3,13,0,3,1,1,1,0,28,0
76703,2,2,41982,11,14,4,2,2,0,0,1,1,1,15,0
76704,2,2,1170589,13,2,1,2,0,2,0,1,1,0,32,0
76705,2,6,267736,13,4,2,5,1,2,0,1,1,0,38,0
76706,1,0,168504,9,11,0,13,3,3,1,1,1,0,25,1
76707,1,4,782847,14,14,2,10,5,2,0,1,1,1,34,1
76708,2,6,95612,10,3,4,1,2,3,0,1,1,1,25,1
76709,2,6,996395,2,12,4,1,1,2,0,1,1,1,9,1
76710,2,1,521324,10,12,6,10,5,4,0,1,1,0,32,1
76711,2,5,1425659,6,7,4,12,2,4,1,1,1,1,35,0
76712,1,2,1403540,3,14,3,4,1,2,0,1,1,0,37,1
76713,2,3,415811,7,15,6,6,0,4,0,1,1,1,2,0
76714,2,2,1457116,8,12,0,13,3,0,0,1,1,0,20,0
76715,1,0,1244301,9,6,6,10,0,2,0,1,1,0,31,0
76716,0,1,1043998,1,9,6,2,4,1,1,1,1,0,8,1
76717,2,3,781216,5,5,3,10,2,2,0,1,1,1,3,1
76718,2,2,1196595,1,7,3,3,5,2,0,1,1,0,31,1
76719,2,0,256113,2,14,4,7,5,4,0,1,1,1,22,1
76720,2,0,1330073,13,10,2,9,0,2,1,1,1,0,37,0
76721,2,2,1295058,4,14,4,6,3,3,0,1,1,0,21,0
76722,2,6,32663,11,9,5,1,5,0,0,1,1,1,33,0
76723,2,1,1416953,13,1,1,6,4,1,1,1,1,1,25,1
76724,2,3,340649,15,4,4,2,5,1,0,1,1,1,7,0
76725,2,2,1176846,1,13,0,6,0,0,1,1,1,0,30,0
76726,1,2,1333503,1,1,0,5,3,1,0,1,1,0,27,0
76727,0,1,1272474,13,14,4,5,4,2,1,1,1,1,26,1
76728,0,1,76596,10,14,1,12,3,4,0,1,1,0,22,1
76729,2,6,995935,11,6,1,5,4,2,0,1,1,0,17,1
76730,0,2,525006,13,3,1,5,3,2,1,1,1,0,1,0
76731,0,1,72543,9,13,3,13,5,4,0,1,1,1,31,0
76732,2,5,241565,8,7,4,6,2,1,0,1,1,0,10,0
76733,2,2,253271,0,8,1,12,3,0,0,1,1,0,16,0
76734,2,3,179415,5,8,4,6,3,2,0,1,1,0,28,0
76735,2,3,67408,15,15,1,13,1,2,1,1,1,1,14,1
76736,0,2,645589,6,11,1,0,1,4,1,1,1,1,32,1
76737,0,2,270195,0,1,1,0,3,4,0,1,1,1,36,1
76738,1,6,1047209,14,7,2,2,5,2,0,1,1,1,35,1
76739,2,2,1034365,12,7,0,9,5,0,1,1,1,1,20,0
76740,1,5,1345893,6,16,0,9,2,3,1,1,1,0,26,1
76741,2,5,867944,4,6,2,10,2,2,0,1,1,1,7,1
76742,0,4,909341,11,14,5,4,1,3,0,1,1,1,2,0
76743,2,2,937184,8,13,2,12,3,4,0,1,1,1,2,0
76744,1,5,487386,2,6,4,4,1,0,1,1,1,1,36,1
76745,0,3,1042149,11,3,5,3,3,3,0,1,1,0,4,1
76746,1,1,1221213,9,15,2,9,5,0,1,1,1,0,6,0
76747,2,5,275820,8,7,1,8,0,2,0,1,1,1,20,0
76748,2,6,1039070,3,8,4,4,4,2,0,1,1,0,32,1
76749,2,0,792281,15,6,4,11,0,3,0,1,1,0,10,1
76750,2,0,768530,11,11,3,7,1,1,1,1,1,0,40,1
76751,2,4,444174,14,15,4,0,5,3,0,1,1,1,16,0
76752,0,5,612701,11,16,5,2,4,2,1,1,1,1,17,1
76753,2,1,654385,13,16,1,4,4,2,1,1,1,1,8,1
76754,2,5,335026,6,3,6,13,2,2,0,1,1,0,23,1
76755,2,3,1031640,9,6,5,4,0,3,0,1,1,1,5,0
76756,0,1,1132523,12,13,3,7,2,0,1,1,1,1,1,1
76757,2,2,124345,14,15,5,12,4,4,1,1,1,1,30,1
76758,2,4,763628,7,15,4,10,0,3,0,1,1,1,11,1
76759,1,1,1057987,9,12,5,0,1,1,0,1,1,1,28,1
76760,1,6,49011,8,7,6,7,2,0,0,1,1,1,39,1
76761,2,5,307854,13,9,5,11,3,2,1,1,1,1,18,1
76762,0,6,432627,13,3,2,3,2,4,1,1,1,0,35,0
76763,2,4,1220106,5,4,1,9,3,2,1,1,1,1,8,0
76764,2,4,399961,9,13,2,13,3,4,0,1,1,0,15,1
76765,2,3,151405,1,14,5,13,1,2,1,1,1,0,3,1
76766,1,6,164526,3,5,1,9,3,2,0,1,1,0,30,1
76767,1,1,1006036,10,10,2,9,5,4,1,1,1,0,39,1
76768,2,6,114529,11,12,3,1,4,4,1,1,1,1,35,1
76769,0,2,691218,15,12,3,7,4,4,1,1,1,1,23,0
76770,2,0,1226079,15,16,5,6,3,3,1,1,1,0,8,1
76771,1,0,1445374,12,9,5,9,0,2,1,1,1,1,34,1
76772,1,4,758436,3,2,6,12,1,2,0,1,1,1,39,1
76773,2,0,622492,6,16,0,9,2,3,1,1,1,1,32,0
76774,2,1,102831,4,10,0,13,2,4,1,1,1,0,28,1
76775,1,3,1277391,9,14,3,10,4,2,0,1,1,0,39,1
76776,2,0,758533,2,8,2,2,5,4,1,1,1,0,2,0
76777,2,3,1186355,9,1,0,5,2,1,1,1,1,0,31,0
76778,0,5,338707,4,3,5,10,5,3,0,1,1,0,39,0
76779,0,6,327521,11,7,4,8,4,2,1,1,1,1,8,0
76780,1,1,819366,3,16,5,11,2,0,1,1,1,1,32,0
76781,0,0,1173774,14,16,4,3,1,0,1,1,1,1,4,0
76782,2,2,636301,13,4,5,9,4,0,1,1,1,0,40,1
76783,1,6,989337,3,5,0,11,2,0,1,1,1,1,33,1
76784,2,3,1231497,8,9,2,0,0,2,0,1,1,0,22,1
76785,2,3,25513,13,9,2,3,2,1,1,1,1,0,3,0
76786,2,2,1119887,7,5,4,11,5,3,1,1,1,1,11,1
76787,2,6,609058,2,15,4,7,3,3,1,1,1,0,37,1
76788,1,4,496302,1,3,2,13,4,2,1,1,1,0,34,1
76789,2,4,216559,9,11,5,4,0,0,1,1,1,1,28,1
76790,2,4,788389,11,12,6,4,1,0,0,1,1,1,40,1
76791,1,0,595763,0,14,2,1,4,0,0,1,1,0,29,1
76792,2,2,763844,14,2,0,13,4,4,0,1,1,1,8,0
76793,2,2,441332,0,9,6,8,5,4,1,1,1,0,12,1
76794,1,6,461345,15,5,0,3,1,2,1,1,1,1,31,1
76795,2,1,1104862,11,4,3,4,0,2,0,1,1,1,15,1
76796,2,5,190339,11,1,2,4,2,4,0,1,1,1,7,1
76797,2,6,1339120,10,16,2,13,1,0,0,1,1,1,4,0
76798,0,5,1322109,13,8,3,11,2,4,0,1,1,1,9,0
76799,2,4,49085,5,3,0,8,0,0,1,1,1,1,11,0
76800,2,5,1287502,2,1,5,10,3,0,0,1,1,0,33,1
76801,1,3,1282402,13,16,6,5,3,2,1,1,1,0,24,1
76802,0,3,250553,12,7,6,12,1,2,1,1,1,1,18,0
76803,2,6,1468773,9,1,0,8,1,0,0,1,1,0,28,0
76804,1,4,1228515,0,1,2,0,2,3,0,1,1,1,31,1
76805,2,6,20302,11,10,5,1,2,1,1,1,1,0,23,0
76806,2,5,174883,13,5,6,6,2,3,0,1,1,0,24,0
76807,1,6,374869,8,6,6,12,0,3,0,1,1,1,21,1
76808,1,3,680869,7,10,1,3,3,2,0,1,1,0,0,0
76809,0,6,1028099,8,2,6,13,2,2,1,1,1,1,23,0
76810,1,3,543360,11,6,0,1,3,0,1,1,1,0,15,1
76811,2,3,50217,6,12,0,11,0,4,0,1,1,1,40,0
76812,2,2,35897,8,8,0,13,0,1,1,1,1,1,21,0
76813,2,4,130017,0,2,3,8,2,1,0,1,1,0,39,1
76814,0,2,690254,9,5,4,8,1,3,1,1,1,1,4,1
76815,1,6,957916,7,1,4,3,1,2,0,1,1,1,18,0
76816,2,0,896766,15,14,4,8,1,4,1,1,1,1,11,0
76817,1,4,585126,10,12,1,0,3,2,1,1,1,1,12,0
76818,1,6,918254,7,11,2,3,2,3,0,1,1,0,24,0
76819,2,5,349191,5,13,6,8,2,4,0,1,1,1,18,0
76820,2,5,216200,8,1,0,2,4,0,0,1,1,0,5,0
76821,1,5,155955,15,15,6,10,2,0,1,1,1,0,19,1
76822,1,2,122304,7,9,0,1,3,1,1,1,1,1,18,0
76823,1,0,554399,3,9,5,12,0,0,0,1,1,0,20,0
76824,0,1,1096392,4,6,0,12,1,1,0,1,1,0,4,1
76825,0,6,37347,14,11,2,8,5,0,1,1,1,0,1,1
76826,2,4,780975,2,14,1,13,1,2,1,1,1,1,20,0
76827,1,0,1341704,4,8,2,13,4,0,1,1,1,1,14,0
76828,2,1,1457735,6,13,0,1,1,4,0,1,1,1,3,0
76829,0,2,1081091,5,2,5,5,0,4,1,1,1,1,35,1
76830,2,4,1335518,13,16,1,4,2,0,0,1,1,1,8,1
76831,2,3,325043,4,10,3,13,5,3,1,1,1,0,23,0
76832,2,0,1336112,15,5,6,7,4,1,0,1,1,1,23,0
76833,2,1,535395,6,4,5,7,5,2,1,1,1,0,22,1
76834,2,2,845054,2,9,5,13,2,3,0,1,1,0,11,1
76835,2,0,573488,3,1,3,3,5,0,0,1,1,1,34,1
76836,1,2,1416295,2,15,2,11,2,0,1,1,1,0,3,1
76837,2,1,897046,10,1,6,5,3,1,0,1,1,1,0,1
76838,0,2,597688,2,9,2,0,5,3,1,1,1,0,30,0
76839,2,6,552109,8,7,0,3,1,0,0,1,1,1,36,0
76840,2,1,1452688,13,4,3,4,0,0,1,1,1,1,2,1
76841,0,6,638894,11,2,0,8,3,1,0,1,1,1,39,1
76842,2,2,35386,11,5,6,9,5,0,1,1,1,1,2,0
76843,0,3,958766,2,16,1,8,4,3,1,1,1,0,3,1
76844,2,6,1262018,5,9,6,4,3,3,0,1,1,0,40,1
76845,1,1,404456,6,3,4,5,3,2,0,1,1,0,14,1
76846,2,3,77673,2,6,6,1,5,4,1,1,1,1,21,1
76847,1,0,1419883,14,4,3,2,5,1,0,1,1,1,36,1
76848,0,4,1039538,14,8,1,0,3,4,1,1,1,0,32,0
76849,1,3,278280,8,1,3,5,5,4,1,1,1,1,33,1
76850,2,1,549260,13,7,1,11,0,4,1,1,1,0,11,1
76851,2,0,647364,11,4,6,10,3,3,1,1,1,1,26,0
76852,1,3,196868,11,13,0,4,0,3,0,1,1,1,29,0
76853,1,6,32887,7,11,1,0,2,1,0,1,1,1,38,1
76854,2,0,217566,7,9,6,12,1,3,0,1,1,0,38,1
76855,1,5,1149352,6,1,4,2,5,2,1,1,1,1,16,1
76856,2,0,649216,4,12,4,10,1,0,0,1,1,1,16,0
76857,2,2,1032647,12,16,0,10,2,2,0,1,1,0,9,1
76858,0,1,546473,3,14,2,10,5,1,1,1,1,1,31,1
76859,0,2,294596,3,5,0,13,0,1,0,1,1,1,27,1
76860,2,4,759904,11,10,1,9,4,1,1,1,1,1,30,1
76861,2,1,1069692,4,7,3,5,5,2,1,1,1,1,1,1
76862,1,6,1045812,5,11,6,6,3,0,1,1,1,1,12,0
76863,1,0,638930,14,12,1,4,5,0,0,1,1,1,8,0
76864,2,6,254874,15,16,6,10,0,0,1,1,1,1,2,1
76865,2,1,631389,12,16,3,8,5,0,1,1,1,1,2,1
76866,2,3,818141,15,6,6,9,4,1,0,1,1,0,35,1
76867,1,1,978923,15,11,5,3,0,3,1,1,1,0,4,0
76868,1,5,878779,10,11,1,5,1,3,1,1,1,1,40,0
76869,2,4,381463,1,1,6,1,2,1,1,1,1,1,11,0
76870,2,6,1104589,7,6,2,6,5,2,0,1,1,1,20,0
76871,1,4,877161,0,1,0,10,2,3,1,1,1,0,37,1
76872,2,3,1331002,12,16,4,2,5,2,0,1,1,1,9,0
76873,1,4,1077649,8,6,1,5,1,4,1,1,1,0,21,0
76874,0,5,1468103,7,14,2,10,1,0,0,1,1,1,2,0
76875,2,5,470810,1,3,2,5,5,1,0,1,1,0,14,0
76876,2,0,345694,10,3,3,7,4,1,1,1,1,0,24,1
76877,2,0,1414750,7,7,4,4,1,0,0,1,1,1,39,1
76878,2,6,520336,2,16,0,10,2,4,0,1,1,1,18,1
76879,2,3,645601,3,14,3,10,2,2,1,1,1,0,21,1
76880,2,5,868056,10,16,4,7,2,3,0,1,1,0,17,0
76881,0,1,92281,9,4,5,10,0,1,0,1,1,0,29,1
76882,2,0,910361,1,8,3,3,0,3,0,1,1,0,5,0
76883,2,6,1263494,7,1,1,4,4,0,0,1,1,1,18,0
76884,2,0,1255643,6,14,3,7,1,3,1,1,1,1,18,0
76885,0,1,949599,8,16,2,4,4,3,0,1,1,1,26,0
76886,1,3,1178242,9,6,5,10,0,0,1,1,1,1,11,1
76887,0,3,771054,14,13,4,4,3,3,1,1,1,1,25,1
76888,0,2,951899,7,1,3,9,2,3,0,1,1,0,15,1
76889,0,6,55591,3,2,1,4,5,4,1,1,1,0,39,0
76890,1,3,544842,10,10,6,2,1,2,0,1,1,0,21,1
76891,1,5,168584,8,10,0,0,4,3,1,1,1,1,26,0
76892,2,2,855974,15,12,1,10,5,3,0,1,1,0,37,1
76893,0,3,315392,11,9,6,9,1,0,0,1,1,1,33,0
76894,2,5,1216298,4,15,2,2,2,4,1,1,1,0,38,0
76895,1,5,1208542,3,14,5,5,4,3,0,1,1,0,33,0
76896,0,3,945537,15,15,5,1,5,1,1,1,1,1,24,0
76897,1,0,496756,5,2,0,5,1,4,0,1,1,1,32,1
76898,2,5,874780,12,1,1,7,2,4,0,1,1,0,22,1
76899,2,4,1044478,2,9,6,1,1,1,1,1,1,0,4,1
76900,2,0,1369037,11,13,6,2,5,2,1,1,1,1,8,1
76901,1,0,1294478,3,14,6,9,3,3,0,1,1,1,1,0
76902,0,1,820041,3,3,4,3,2,3,0,1,1,0,14,0
76903,2,3,623684,6,4,2,9,2,1,1,1,1,1,1,1
76904,2,6,1485887,6,11,4,11,3,2,1,1,1,0,3,0
76905,1,0,904280,11,16,2,2,2,1,0,1,1,0,22,1
76906,2,3,176549,3,15,6,0,1,1,0,1,1,1,34,1
76907,2,0,1338381,0,16,0,10,1,4,0,1,1,0,35,1
76908,2,5,589508,9,5,2,8,5,1,0,1,1,1,29,1
76909,2,6,286286,6,14,4,1,2,2,0,1,1,1,36,1
76910,2,3,744306,8,10,1,13,1,0,0,1,1,1,2,0
76911,2,0,289109,8,2,2,9,1,0,0,1,1,0,8,0
76912,0,3,53235,7,2,2,3,0,2,1,1,1,1,1,1
76913,1,5,602456,7,10,1,5,5,4,0,1,1,0,33,1
76914,2,4,923255,13,11,0,3,4,4,1,1,1,0,14,0
76915,1,5,117104,5,12,2,3,5,0,1,1,1,1,2,1
76916,0,3,575869,11,15,0,7,5,3,0,1,1,1,25,0
76917,1,3,458721,3,13,6,6,1,2,1,1,1,0,2,0
76918,1,3,386386,2,14,4,5,0,2,1,1,1,0,17,1
76919,2,4,25674,4,16,1,8,0,2,1,1,1,1,16,1
76920,2,1,45905,13,13,1,12,5,4,1,1,1,1,40,0
76921,2,5,1013028,8,3,2,8,3,0,1,1,1,1,30,0
76922,1,6,1043932,4,15,5,5,2,1,0,1,1,1,7,1
76923,2,4,340171,2,15,5,0,5,4,0,1,1,1,6,1
76924,2,1,1133585,1,14,2,5,4,1,0,1,1,1,1,0
76925,1,0,825327,9,2,4,6,1,3,0,1,1,1,7,1
76926,2,2,1133826,12,13,3,13,3,2,0,1,1,1,36,1
76927,2,2,894003,13,3,6,11,1,1,1,1,1,1,26,0
76928,0,1,1294105,4,13,6,3,2,3,0,1,1,0,21,0
76929,2,2,1355891,11,5,4,4,2,0,0,1,1,1,26,0
76930,2,0,884558,7,15,3,0,4,1,0,1,1,1,3,0
76931,1,2,916144,5,2,6,7,5,3,1,1,1,0,39,0
76932,2,4,770362,9,2,0,1,3,4,0,1,1,0,2,1
76933,1,4,864215,2,6,5,3,1,4,0,1,1,1,5,1
76934,0,1,1364385,13,11,6,13,5,0,1,1,1,0,36,1
76935,2,5,72600,9,5,6,12,0,2,1,1,1,1,36,1
76936,2,6,491211,10,15,3,7,3,3,0,1,1,0,31,0
76937,1,2,177334,3,7,2,2,2,0,1,1,1,0,40,0
76938,2,5,1197770,11,5,3,0,5,3,0,1,1,1,29,1
76939,0,2,694142,3,3,6,8,5,2,1,1,1,1,33,1
76940,1,4,1272284,1,14,5,10,1,4,1,1,1,1,4,0
76941,2,6,1445840,0,11,1,6,1,4,0,1,1,1,35,1
76942,1,5,980611,5,12,3,0,1,1,1,1,1,0,20,1
76943,1,6,217978,8,12,4,12,0,0,1,1,1,1,8,0
76944,2,4,976323,0,1,5,13,2,3,0,1,1,0,31,1
76945,2,3,793769,3,16,0,3,0,4,0,1,1,0,34,0
76946,1,2,119061,15,13,5,13,0,3,1,1,1,1,1,0
76947,2,4,88481,7,2,5,0,2,3,0,1,1,0,6,1
76948,2,5,215877,5,1,1,7,2,4,0,1,1,1,6,0
76949,0,2,1110804,15,10,6,8,2,2,0,1,1,1,35,1
76950,1,4,980783,5,5,6,9,4,0,1,1,1,0,25,0
76951,0,5,997062,14,13,6,13,1,4,1,1,1,0,32,0
76952,0,0,1101863,14,11,4,11,2,0,1,1,1,1,3,0
76953,2,6,923444,2,2,2,0,2,3,0,1,1,1,3,1
76954,2,2,1490394,7,4,2,12,3,0,0,1,1,1,22,0
76955,2,1,1031665,13,2,3,7,3,2,0,1,1,0,25,1
76956,2,3,892216,7,12,1,5,0,2,1,1,1,0,21,0
76957,2,1,763495,1,2,0,13,3,1,1,1,1,0,18,0
76958,1,5,731122,9,14,0,9,0,3,0,1,1,1,29,1
76959,0,3,838090,15,11,2,9,4,0,1,1,1,0,27,1
76960,2,3,175922,6,7,1,1,4,3,0,1,1,1,12,1
76961,0,4,244151,2,11,3,13,5,4,0,1,1,0,32,0
76962,2,0,1163472,1,4,6,1,4,4,1,1,1,0,5,0
76963,2,2,430931,1,15,2,6,5,2,0,1,1,0,27,0
76964,1,4,841848,10,15,6,1,0,2,0,1,1,1,35,1
76965,1,3,787056,2,2,4,9,5,2,1,1,1,0,13,1
76966,0,3,629702,12,1,1,5,0,3,1,1,1,1,0,0
76967,2,5,534082,3,3,2,5,3,1,1,1,1,0,21,1
76968,0,1,468950,12,4,5,5,1,2,1,1,1,0,32,1
