,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
56476,0,6,842568,14,4,5,0,3,0,0,1,1,1,24,0
56477,2,3,597018,1,12,4,9,3,1,1,1,1,0,21,1
56478,2,2,827114,14,15,1,1,4,1,0,1,1,1,39,0
56479,0,2,889308,6,3,4,4,2,0,0,1,1,0,25,0
56480,2,2,588557,2,16,0,1,2,1,0,1,1,0,2,0
56481,2,5,268484,3,7,6,13,5,4,1,1,1,0,15,0
56482,0,5,778595,11,16,0,0,3,0,1,1,1,0,29,1
56483,0,1,589018,6,6,4,3,3,2,0,1,1,0,18,1
56484,2,5,427864,7,10,3,7,4,4,1,1,1,0,20,1
56485,2,1,1104460,4,13,4,13,3,1,0,1,1,0,34,1
56486,0,6,135706,14,14,1,7,0,3,0,1,1,1,20,0
56487,0,3,367048,4,13,5,6,2,4,1,1,1,1,23,1
56488,0,5,449078,1,1,4,10,1,4,0,1,1,0,2,0
56489,1,0,690601,4,11,1,8,5,3,0,1,1,1,14,1
56490,0,4,415000,8,3,6,3,2,1,1,1,1,1,22,1
56491,2,1,1253613,7,2,6,6,4,0,0,1,1,1,36,1
56492,0,0,798227,6,16,3,0,2,0,0,1,1,0,39,1
56493,2,2,1076282,6,1,6,1,1,3,1,1,1,1,25,0
56494,2,3,1400796,2,12,5,3,2,4,1,1,1,1,1,1
56495,2,0,1202608,2,7,2,9,2,0,1,1,1,0,1,1
56496,0,6,992374,5,8,5,4,5,1,0,1,1,0,8,1
56497,2,2,458280,14,3,1,8,3,1,1,1,1,0,8,1
56498,0,1,77352,7,11,2,12,1,4,0,1,1,1,3,1
56499,2,0,451887,13,10,5,9,2,3,0,1,1,1,27,1
56500,0,3,391730,13,5,5,11,1,0,1,1,1,1,37,0
56501,2,1,603247,5,9,4,2,0,1,0,1,1,0,12,0
56502,1,4,1286234,0,7,1,12,0,1,0,1,1,0,24,1
56503,2,5,178261,13,3,0,4,2,2,0,1,1,0,35,0
56504,0,2,1004519,15,3,3,10,0,2,0,1,1,0,13,0
56505,2,3,315755,15,11,3,1,2,1,1,1,1,1,10,1
56506,2,0,1157315,11,1,0,9,5,4,0,1,1,0,21,0
56507,1,4,1193341,9,9,6,10,1,1,0,1,1,0,23,1
56508,0,3,102630,6,10,0,12,0,2,0,1,1,0,34,1
56509,1,0,371983,11,5,1,8,5,2,0,1,1,0,6,0
56510,1,0,790872,10,9,4,12,0,4,0,1,1,1,23,0
56511,1,5,1458892,9,13,6,8,5,0,1,1,1,0,37,1
56512,2,3,177682,7,2,1,6,1,3,1,1,1,0,1,1
56513,2,0,592868,12,12,2,5,5,0,1,1,1,0,25,0
56514,2,1,1412845,3,12,0,12,0,2,1,1,1,0,6,1
56515,1,0,678644,8,3,4,4,2,0,0,1,1,0,37,0
56516,1,3,733581,4,9,4,13,2,0,1,1,1,0,11,0
56517,1,2,1036441,9,11,3,8,3,4,1,1,1,0,37,0
56518,2,0,1439681,8,12,5,3,2,3,0,1,1,0,22,0
56519,2,2,1054632,1,7,2,13,0,0,0,1,1,1,23,0
56520,1,3,420306,3,14,0,6,1,4,0,1,1,1,33,0
56521,2,1,1186829,14,11,5,6,4,2,1,1,1,0,40,0
56522,2,5,201250,15,16,3,3,4,0,0,1,1,0,33,0
56523,2,0,879851,15,16,6,8,4,3,1,1,1,0,37,1
56524,1,4,98790,4,8,5,13,1,3,1,1,1,1,38,1
56525,2,2,570947,2,16,6,4,3,4,1,1,1,1,8,0
56526,1,2,822103,12,5,2,13,4,3,0,1,1,1,15,1
56527,1,4,1428601,0,2,5,1,4,3,0,1,1,0,19,0
56528,2,5,1283736,7,14,6,2,2,0,1,1,1,1,2,1
56529,2,6,270388,7,12,3,1,1,3,0,1,1,1,26,0
56530,0,3,89971,0,8,4,8,1,2,0,1,1,1,5,0
56531,2,2,283811,2,1,5,13,1,1,1,1,1,1,23,0
56532,2,3,559078,14,1,4,7,5,3,1,1,1,0,14,0
56533,1,6,611624,7,13,2,0,3,3,1,1,1,0,27,1
56534,1,5,193234,14,13,1,3,2,0,0,1,1,0,26,0
56535,2,4,1209908,2,15,5,10,0,3,0,1,1,1,22,0
56536,2,2,1249032,9,2,4,11,2,2,1,1,1,1,22,1
56537,1,5,956878,7,16,6,5,5,2,1,1,1,1,28,1
56538,0,3,173856,3,4,5,11,3,3,1,1,1,1,6,1
56539,1,3,478051,1,9,4,10,3,3,1,1,1,1,39,1
56540,2,3,1205848,2,1,6,6,3,3,1,1,1,1,22,1
56541,2,3,1303816,6,3,1,7,0,4,1,1,1,1,8,1
56542,0,6,855066,9,12,6,8,2,3,0,1,1,1,30,0
56543,2,6,17005,11,15,4,1,2,3,1,1,1,0,9,0
56544,0,3,1273067,4,4,3,2,4,0,0,1,1,0,29,0
56545,0,2,1347125,3,3,1,2,5,2,0,1,1,1,6,0
56546,2,5,126753,13,12,4,8,0,4,1,1,1,0,37,1
56547,0,0,328862,7,10,1,12,5,3,1,1,1,1,16,1
56548,0,4,1235058,12,3,3,4,4,1,0,1,1,1,34,0
56549,2,4,811645,1,13,1,7,0,2,0,1,1,0,28,1
56550,2,5,561847,5,6,0,9,1,3,1,1,1,0,11,0
56551,2,6,184628,10,8,5,4,0,4,1,1,1,1,21,0
56552,1,3,929833,4,1,3,12,0,0,1,1,1,1,20,0
56553,2,5,165139,7,3,0,5,5,4,0,1,1,0,26,0
56554,2,2,1242403,15,16,5,9,1,4,1,1,1,0,9,0
56555,2,1,386071,8,15,2,9,5,0,0,1,1,1,20,1
56556,2,3,394514,13,1,0,13,2,4,1,1,1,0,26,1
56557,1,6,1170293,11,12,4,4,3,0,1,1,1,0,8,1
56558,2,2,1441213,3,12,3,2,2,3,1,1,1,0,32,0
56559,0,5,753375,5,14,1,2,2,1,0,1,1,0,7,0
56560,2,1,504914,12,7,1,6,2,2,1,1,1,1,20,0
56561,1,1,1319827,0,11,5,8,2,4,1,1,1,1,28,1
56562,2,4,1389763,15,5,4,6,2,4,1,1,1,0,29,1
56563,0,2,1310926,2,13,6,10,3,4,0,1,1,0,39,1
56564,0,2,1070918,11,15,5,12,3,4,0,1,1,1,10,0
56565,1,5,1181148,4,11,0,7,5,0,0,1,1,0,26,1
56566,0,4,145623,0,9,1,5,5,3,1,1,1,1,6,0
56567,1,3,1107916,12,1,5,1,0,4,0,1,1,1,38,1
56568,2,1,832115,15,3,5,10,3,0,1,1,1,0,37,0
56569,1,4,45958,12,6,4,2,4,3,0,1,1,1,29,1
56570,2,3,323247,8,13,0,12,5,4,0,1,1,1,16,1
56571,1,5,1100944,4,14,0,3,3,1,0,1,1,0,16,0
56572,2,6,485210,6,7,4,10,0,0,0,1,1,0,22,0
56573,1,3,321222,11,12,6,10,1,0,0,1,1,0,19,0
56574,2,4,438199,2,1,5,10,2,4,0,1,1,1,39,1
56575,2,1,1075215,6,10,4,12,5,4,1,1,1,0,6,0
56576,2,2,903399,7,16,4,2,4,1,0,1,1,1,38,0
56577,1,4,132336,3,15,0,13,5,3,0,1,1,1,38,1
56578,2,5,1193926,7,6,5,9,3,1,0,1,1,1,12,0
56579,0,6,787061,13,4,6,1,1,4,0,1,1,0,30,1
56580,2,1,1287116,0,5,1,8,2,4,1,1,1,0,1,0
56581,0,3,829483,11,3,2,3,0,0,0,1,1,0,21,1
56582,0,5,71364,10,10,0,1,2,4,0,1,1,0,39,1
56583,2,4,58967,14,8,4,4,0,1,1,1,1,0,12,1
56584,2,0,211277,5,4,6,4,4,1,1,1,1,0,24,0
56585,2,6,913470,9,14,1,4,0,1,1,1,1,1,2,0
56586,2,1,498791,15,16,5,4,1,2,0,1,1,0,33,0
56587,1,6,268018,4,7,3,3,4,0,0,1,1,1,16,0
56588,1,4,131087,5,5,0,13,1,3,1,1,1,1,13,0
56589,0,2,1420943,6,14,6,8,5,1,1,1,1,1,16,0
56590,1,6,208847,7,7,0,5,0,1,0,1,1,1,26,0
56591,2,2,847191,7,2,6,3,3,2,0,1,1,1,39,0
56592,1,5,878656,2,5,3,6,1,3,0,1,1,1,23,0
56593,0,2,503547,13,9,2,6,4,4,0,1,1,0,19,0
56594,0,5,570000,14,9,3,1,2,3,0,1,1,0,35,1
56595,2,3,834745,8,3,0,11,0,2,0,1,1,0,14,1
56596,0,6,852523,12,7,2,11,2,1,1,1,1,1,0,1
56597,2,1,275535,13,11,2,7,4,1,1,1,1,1,28,0
56598,2,1,467898,9,16,4,9,2,1,1,1,1,0,22,1
56599,2,5,310074,8,13,4,12,3,1,0,1,1,1,12,0
56600,2,0,296837,4,10,4,5,4,4,0,1,1,0,29,0
56601,0,0,1176629,5,1,5,11,3,0,1,1,1,1,17,0
56602,2,4,1080578,11,15,1,12,4,3,1,1,1,0,22,0
56603,2,2,182828,9,15,4,2,2,1,0,1,1,0,39,1
56604,1,5,263220,12,5,3,1,3,4,1,1,1,0,34,0
56605,2,3,285931,0,3,5,7,0,4,0,1,1,1,4,1
56606,2,1,714560,7,15,2,12,4,4,1,1,1,1,19,1
56607,2,6,1276318,15,10,5,9,2,4,1,1,1,0,9,0
56608,1,6,143027,3,13,1,1,0,4,1,1,1,1,7,1
56609,1,1,865980,13,12,2,12,5,1,1,1,1,1,37,0
56610,2,2,528778,7,7,5,9,5,4,1,1,1,1,18,1
56611,2,1,456981,14,10,2,12,0,2,0,1,1,1,31,0
56612,2,6,572686,15,14,0,10,5,2,0,1,1,0,33,1
56613,2,2,356804,5,5,6,10,4,1,0,1,1,0,21,0
56614,2,1,95435,4,1,3,4,5,0,1,1,1,1,21,1
56615,2,4,349842,12,9,3,1,0,0,0,1,1,1,24,0
56616,2,5,197776,3,7,0,9,2,1,1,1,1,1,3,0
56617,2,0,1413693,9,6,1,11,2,3,1,1,1,0,24,1
56618,2,2,171429,15,16,4,7,1,0,0,1,1,0,35,1
56619,1,6,340410,0,12,0,13,2,4,1,1,1,1,1,0
56620,2,6,780835,12,14,2,1,1,3,0,1,1,1,15,1
56621,2,5,1356556,4,1,1,0,5,3,0,1,1,1,37,0
56622,1,4,612883,2,13,0,9,1,0,0,1,1,1,9,0
56623,1,2,81066,2,6,4,11,2,1,0,1,1,0,35,1
56624,2,5,939553,10,10,2,13,0,3,1,1,1,1,34,1
56625,2,5,583623,8,12,6,1,5,4,0,1,1,1,31,0
56626,2,0,678690,15,12,2,5,0,1,0,1,1,0,26,0
56627,1,1,1112783,2,7,5,8,3,3,1,1,1,0,40,0
56628,1,2,849713,3,10,1,9,1,0,1,1,1,0,3,1
56629,1,2,622371,9,10,6,1,5,4,0,1,1,1,31,1
56630,1,6,598969,11,11,2,11,4,4,1,1,1,1,33,0
56631,2,0,255586,4,4,6,7,2,4,0,1,1,0,28,1
56632,2,0,195698,10,13,2,11,3,4,1,1,1,0,21,0
56633,0,6,793552,2,5,6,10,0,0,1,1,1,1,40,1
56634,2,2,950053,6,10,4,8,2,4,1,1,1,1,12,0
56635,0,5,1371405,7,9,3,8,4,3,0,1,1,1,11,1
56636,2,3,828150,3,7,4,2,0,0,1,1,1,0,22,1
56637,2,0,111137,15,4,3,7,2,1,0,1,1,1,23,1
56638,0,1,925646,13,11,4,4,0,0,1,1,1,0,13,0
56639,2,4,843881,8,4,0,13,3,2,1,1,1,1,19,0
56640,2,2,501093,7,2,3,3,1,0,1,1,1,1,10,0
56641,0,3,1050685,1,8,5,0,1,2,0,1,1,1,27,0
56642,0,0,722256,4,4,3,10,1,0,1,1,1,1,39,0
56643,1,3,412970,4,12,2,8,1,1,1,1,1,1,32,0
56644,0,2,1428146,13,2,6,7,0,0,1,1,1,0,8,0
56645,2,4,721458,13,16,4,4,5,3,0,1,1,0,6,1
56646,2,1,247224,6,14,3,11,3,4,0,1,1,1,5,1
56647,2,1,1426592,12,4,3,8,5,3,1,1,1,0,26,0
56648,0,4,843680,11,11,6,12,3,3,0,1,1,0,0,1
56649,0,1,649472,13,9,6,11,4,4,1,1,1,0,20,0
56650,0,0,1477791,10,1,6,1,3,0,0,1,1,0,12,0
56651,0,4,267735,5,16,5,1,1,2,1,1,1,1,28,1
56652,2,5,962316,15,14,6,6,3,4,1,1,1,0,20,1
56653,0,4,892836,15,13,4,5,5,3,0,1,1,1,29,1
56654,2,3,1174326,11,13,6,8,2,0,0,1,1,1,12,0
56655,0,6,1144346,6,11,1,2,2,0,0,1,1,1,13,1
56656,0,1,1150944,2,3,2,11,0,4,0,1,1,0,39,0
56657,0,3,1065947,2,2,0,2,5,1,0,1,1,1,0,0
56658,0,2,161786,1,2,1,0,5,3,1,1,1,0,5,0
56659,1,5,612764,8,16,0,13,2,2,0,1,1,1,28,1
56660,2,2,282226,7,12,6,11,4,0,1,1,1,1,15,1
56661,2,0,1247272,15,10,0,2,4,3,1,1,1,0,25,0
56662,1,4,433354,7,7,1,1,5,2,0,1,1,0,34,1
56663,1,1,235927,2,2,1,3,2,0,1,1,1,1,21,0
56664,2,2,430323,14,7,1,3,5,0,1,1,1,0,23,1
56665,2,4,1061638,15,8,2,1,2,0,0,1,1,1,1,0
56666,2,2,864205,9,3,2,8,2,2,1,1,1,0,1,0
56667,2,6,948331,12,13,1,7,0,2,0,1,1,1,11,1
56668,2,2,359765,1,5,3,13,3,2,0,1,1,0,39,0
56669,2,5,951612,6,16,6,6,4,2,1,1,1,0,20,1
56670,0,2,272004,4,6,0,3,3,3,1,1,1,1,18,0
56671,1,5,618055,15,12,0,5,5,0,0,1,1,0,40,0
56672,2,4,1048406,14,7,3,2,4,4,0,1,1,0,40,1
56673,2,1,976925,15,11,3,5,1,3,0,1,1,0,19,1
56674,1,1,1380556,2,6,1,12,3,0,0,1,1,0,3,1
56675,0,2,1300588,15,2,5,9,3,2,1,1,1,1,25,1
56676,2,5,437790,2,11,3,4,1,0,0,1,1,0,19,0
56677,1,5,1045430,10,6,4,9,5,4,0,1,1,0,5,1
56678,1,2,254881,6,6,3,6,3,4,0,1,1,1,0,0
56679,2,6,1208931,8,11,5,7,5,3,1,1,1,1,39,1
56680,2,5,911732,15,4,2,2,0,3,1,1,1,1,34,1
56681,2,5,1221619,4,6,4,0,0,1,0,1,1,0,28,1
56682,0,4,1043025,14,10,0,1,4,0,1,1,1,0,10,1
56683,2,2,213304,10,4,4,10,4,2,0,1,1,1,14,1
56684,2,5,437485,3,15,0,6,4,3,0,1,1,1,11,0
56685,2,6,221783,2,16,4,3,3,1,1,1,1,1,14,1
56686,1,3,346726,13,7,6,7,2,3,0,1,1,1,31,0
56687,0,4,1036218,12,13,0,13,3,1,1,1,1,1,17,1
56688,2,2,1305162,12,10,4,6,1,4,0,1,1,1,14,1
56689,2,1,701755,12,10,5,13,1,1,1,1,1,1,3,0
56690,2,4,895924,15,10,6,6,5,4,0,1,1,1,6,1
56691,2,4,720005,12,6,5,9,1,0,1,1,1,1,19,1
56692,0,6,1140553,9,11,2,9,5,4,1,1,1,0,20,1
56693,2,6,505170,11,1,1,1,2,0,0,1,1,0,34,1
56694,2,0,1368849,3,4,5,11,0,3,1,1,1,1,22,1
56695,2,0,150684,8,8,4,1,5,2,1,1,1,1,27,0
56696,2,0,953920,3,14,0,12,3,2,0,1,1,1,20,1
56697,2,4,884509,10,6,4,5,2,4,1,1,1,0,33,1
56698,1,0,1380066,1,1,2,12,5,3,1,1,1,0,22,0
56699,2,5,56430,5,4,5,7,0,1,0,1,1,1,36,1
56700,1,5,477680,6,7,1,2,5,2,0,1,1,1,17,0
56701,2,6,80556,12,13,3,5,3,0,1,1,1,0,36,1
56702,2,5,1020565,2,6,1,10,3,3,1,1,1,0,39,1
56703,2,3,871890,15,8,1,9,4,0,1,1,1,1,15,1
56704,1,6,1126015,11,3,1,12,4,1,1,1,1,0,16,1
56705,1,1,643743,9,15,1,10,1,2,0,1,1,1,25,1
56706,1,2,1157772,0,7,1,9,1,1,1,1,1,1,15,0
56707,1,2,1270202,2,15,6,8,4,2,0,1,1,0,2,1
56708,2,1,1217910,10,5,3,2,4,4,1,1,1,0,16,1
56709,2,5,717596,1,15,0,3,1,0,1,1,1,1,18,0
56710,2,2,639893,15,13,5,3,1,1,1,1,1,1,26,0
56711,0,5,1446090,4,11,5,7,3,2,1,1,1,1,0,0
56712,0,0,522407,9,7,4,0,0,0,0,1,1,1,27,0
56713,1,5,1347375,7,12,0,12,0,0,0,1,1,0,37,1
56714,0,3,519787,4,7,2,4,5,2,1,1,1,0,26,1
56715,1,5,300862,1,14,4,6,3,1,1,1,1,1,40,1
56716,1,2,29350,12,2,5,11,4,3,0,1,1,0,19,1
56717,2,0,661795,4,10,1,2,4,1,1,1,1,0,13,1
56718,1,1,1152052,7,13,3,7,3,2,0,1,1,0,13,0
56719,0,2,514321,13,7,5,12,2,0,0,1,1,1,30,1
56720,1,5,1107784,14,8,0,3,0,1,1,1,1,1,32,0
56721,0,0,480703,12,1,3,5,3,1,1,1,1,1,33,1
56722,2,4,994651,8,7,6,9,5,3,0,1,1,1,39,0
56723,1,5,435673,10,12,1,12,4,4,1,1,1,1,17,0
56724,2,0,89019,14,1,5,12,2,4,1,1,1,1,36,0
56725,2,1,1200874,0,10,5,3,5,1,0,1,1,0,12,0
56726,1,0,861424,5,1,3,9,1,1,0,1,1,1,38,1
56727,2,1,849772,8,9,3,3,5,0,0,1,1,0,24,1
56728,2,3,92040,6,3,2,7,1,4,0,1,1,0,37,0
56729,2,3,1256354,14,6,2,3,3,3,0,1,1,0,11,0
56730,2,3,1223565,1,10,1,0,0,1,1,1,1,1,35,0
56731,1,1,104758,5,8,1,4,3,4,1,1,1,1,10,0
56732,2,2,1433405,8,15,1,0,3,0,0,1,1,1,4,0
56733,1,6,468303,4,8,0,9,0,3,0,1,1,0,36,1
56734,2,5,925401,3,9,6,10,1,1,0,1,1,0,14,1
56735,2,0,137220,6,2,3,0,1,3,1,1,1,1,30,1
56736,2,4,819864,13,4,5,7,4,1,1,1,1,0,6,1
56737,0,3,240616,13,11,6,13,5,3,1,1,1,1,24,0
56738,2,3,1066222,0,11,6,3,1,1,1,1,1,1,13,0
56739,2,0,586198,7,8,3,9,1,2,1,1,1,1,22,1
56740,0,5,786732,7,15,6,11,5,3,0,1,1,0,40,1
56741,2,3,795405,3,6,3,12,5,3,0,1,1,1,14,0
56742,1,0,1218543,15,6,0,3,2,3,1,1,1,1,4,1
56743,2,3,461280,3,9,1,9,2,0,0,1,1,1,14,1
56744,2,5,863897,11,11,6,4,2,4,0,1,1,0,10,1
56745,2,5,1350309,11,13,2,13,0,0,1,1,1,1,21,0
56746,1,4,521593,15,14,5,5,1,3,1,1,1,0,22,1
56747,1,4,951385,9,16,4,12,2,0,1,1,1,0,11,1
56748,2,6,906632,5,8,5,1,2,2,0,1,1,1,22,1
56749,0,5,155031,10,1,0,7,2,2,0,1,1,0,16,1
56750,0,1,428872,15,5,4,0,2,2,0,1,1,1,36,1
56751,2,5,981602,9,3,1,5,0,0,0,1,1,1,33,1
56752,2,3,470533,15,16,5,7,1,3,1,1,1,0,14,1
56753,2,5,1112688,14,14,1,13,3,1,0,1,1,1,10,0
56754,2,6,750841,15,15,5,5,2,0,0,1,1,1,3,0
56755,2,2,1122662,10,9,6,7,1,2,0,1,1,0,15,0
56756,1,2,86169,2,15,5,9,1,0,0,1,1,1,16,1
56757,2,4,175549,12,7,0,4,0,4,0,1,1,1,17,1
56758,0,3,830700,6,12,1,9,0,1,0,1,1,0,37,0
56759,1,2,1285409,14,13,4,9,3,1,0,1,1,1,9,0
56760,2,1,1310692,11,14,5,10,0,4,0,1,1,1,37,1
56761,0,4,1051049,7,2,3,1,3,2,0,1,1,1,23,0
56762,2,5,1308801,15,6,0,7,3,0,1,1,1,1,20,1
56763,2,0,93244,5,16,3,8,3,3,0,1,1,1,19,1
56764,2,2,258571,8,12,5,2,5,4,1,1,1,1,32,0
56765,2,3,1102608,8,4,2,3,3,0,1,1,1,1,24,1
56766,2,5,939992,7,8,1,4,0,2,0,1,1,1,32,0
56767,1,6,191621,15,9,1,2,5,0,1,1,1,0,29,0
56768,2,2,1339764,7,8,4,11,4,1,1,1,1,1,30,0
56769,2,6,956198,6,6,1,6,5,0,0,1,1,1,14,0
56770,2,2,1211313,4,13,4,6,2,0,1,1,1,0,25,0
56771,1,3,863023,6,6,5,8,5,2,1,1,1,1,16,0
56772,1,1,948570,4,16,6,0,0,0,0,1,1,0,34,1
56773,2,0,1168028,14,15,5,13,4,3,0,1,1,0,6,1
56774,0,2,1364548,12,13,4,11,5,2,1,1,1,0,19,1
56775,2,3,971567,10,1,6,12,2,4,0,1,1,1,1,0
56776,0,6,553959,4,11,0,8,2,2,1,1,1,0,39,1
56777,0,5,1375025,15,3,5,13,5,4,0,1,1,1,30,0
56778,2,1,860768,9,7,4,10,3,2,1,1,1,1,36,0
56779,0,5,1173022,0,10,4,1,2,2,0,1,1,1,23,1
56780,2,6,155034,10,7,0,2,0,4,0,1,1,0,9,0
56781,1,5,569909,13,3,0,8,3,3,1,1,1,1,21,0
56782,1,4,349059,12,12,4,3,5,1,1,1,1,0,36,1
56783,1,4,565661,14,14,0,3,4,1,1,1,1,1,39,1
56784,2,1,1167015,1,16,3,1,3,2,1,1,1,1,25,0
56785,2,3,649080,14,4,3,3,2,4,1,1,1,0,32,0
56786,2,3,1192283,3,7,1,8,4,1,0,1,1,1,37,1
56787,1,6,281345,10,8,1,2,1,1,0,1,1,1,37,1
56788,0,5,125381,2,10,5,7,0,0,1,1,1,0,22,0
56789,0,5,518887,12,9,6,9,4,1,1,1,1,0,18,0
56790,0,6,499912,7,6,0,13,3,1,1,1,1,0,29,1
56791,0,4,334919,3,14,5,10,0,4,1,1,1,1,29,0
56792,1,5,1096035,0,15,4,1,3,2,1,1,1,0,19,1
56793,2,6,126165,0,3,5,13,3,2,1,1,1,0,7,0
56794,2,4,1292631,9,15,4,9,4,0,1,1,1,1,25,1
56795,1,5,977928,3,2,5,11,5,2,1,1,1,0,6,0
56796,0,4,1052608,7,15,0,1,5,2,1,1,1,1,38,0
56797,2,3,182413,1,4,0,2,2,2,0,1,1,0,2,0
56798,0,2,1023719,6,12,3,10,0,4,1,1,1,1,20,1
56799,2,6,1368513,2,4,4,1,3,1,1,1,1,1,15,1
56800,0,0,1207723,10,15,5,2,3,3,0,1,1,0,33,0
56801,1,4,77942,9,11,6,6,3,2,1,1,1,1,15,1
56802,2,5,396738,11,12,0,10,4,2,0,1,1,0,23,1
56803,2,1,616428,4,8,3,12,1,0,1,1,1,0,31,1
56804,2,5,494792,5,12,3,8,5,2,0,1,1,0,28,0
56805,1,3,260591,14,11,4,5,5,0,0,1,1,1,36,0
56806,1,0,956747,7,14,6,7,4,1,1,1,1,0,3,0
56807,1,3,922285,3,13,4,1,2,3,0,1,1,0,37,0
56808,0,6,1180075,14,6,5,12,4,2,1,1,1,1,5,1
56809,2,2,426142,13,4,4,12,5,0,0,1,1,1,35,1
56810,1,2,705505,4,6,3,0,0,2,1,1,1,0,31,1
56811,1,4,335945,5,2,0,2,0,1,1,1,1,0,1,0
56812,0,2,1131954,9,13,6,11,3,4,1,1,1,0,40,1
56813,2,5,711643,11,5,4,7,5,2,1,1,1,1,16,0
56814,2,1,146949,7,3,1,3,3,3,1,1,1,1,38,1
56815,2,3,1328733,1,13,3,11,0,1,0,1,1,0,38,1
56816,2,0,77020,12,6,1,11,5,3,1,1,1,1,12,1
56817,1,1,1156871,6,11,4,1,2,1,0,1,1,0,13,0
56818,2,3,514994,15,14,0,9,3,1,0,1,1,0,17,1
56819,1,1,1302903,0,6,1,11,0,1,0,1,1,1,16,0
56820,1,2,21847,9,7,6,12,1,2,1,1,1,0,21,0
56821,2,4,879524,4,10,0,1,4,3,1,1,1,0,14,0
56822,2,5,73935,7,14,4,8,2,2,1,1,1,1,11,1
56823,2,5,655192,9,3,4,0,1,2,1,1,1,0,12,0
56824,2,5,57922,2,3,0,8,4,0,0,1,1,1,33,1
56825,2,5,285083,15,10,1,0,4,0,1,1,1,0,29,1
56826,2,1,740214,15,11,4,4,0,2,0,1,1,0,16,1
56827,2,1,1349805,3,2,3,10,1,1,1,1,1,0,6,0
56828,0,4,427765,0,3,2,10,1,2,0,1,1,1,32,0
56829,2,6,124933,8,7,4,5,3,2,1,1,1,0,28,0
56830,2,0,1297362,14,10,2,1,2,1,1,1,1,0,10,1
56831,1,4,184257,10,6,2,5,5,0,1,1,1,0,31,1
56832,0,4,537403,15,13,0,8,4,0,1,1,1,0,4,1
56833,1,1,1469383,10,11,2,7,1,1,0,1,1,1,2,1
56834,0,4,438108,14,3,6,13,0,0,1,1,1,1,13,0
56835,1,2,472635,14,16,0,6,3,0,0,1,1,0,5,1
56836,2,6,863363,1,7,1,4,5,1,0,1,1,1,10,0
56837,2,4,697420,2,12,3,0,1,4,1,1,1,1,34,0
56838,2,1,752784,9,3,0,7,5,3,1,1,1,1,10,1
56839,2,6,306687,0,14,6,9,5,1,1,1,1,0,12,1
56840,1,4,1454083,8,6,1,2,0,2,1,1,1,0,0,1
56841,2,0,1415660,3,13,2,3,2,2,1,1,1,0,25,0
56842,2,2,353517,15,4,0,8,2,3,0,1,1,0,1,0
56843,1,1,377652,15,11,5,5,4,1,1,1,1,1,23,0
56844,0,2,1355076,4,1,3,7,5,0,0,1,1,0,12,1
56845,2,6,236167,9,12,5,12,5,4,0,1,1,1,25,0
56846,0,4,1297003,14,13,3,8,2,4,1,1,1,1,36,0
56847,2,2,1319781,5,2,3,0,5,2,1,1,1,1,21,1
56848,1,4,917415,15,11,1,4,0,2,0,1,1,0,31,0
56849,2,2,219813,5,6,4,7,1,4,0,1,1,0,19,1
56850,0,5,1377286,13,10,5,9,2,4,0,1,1,0,10,0
56851,0,4,687856,15,1,0,13,1,4,0,1,1,1,5,0
56852,2,0,866350,10,15,1,6,1,1,0,1,1,1,20,1
56853,2,4,923287,11,10,6,7,3,0,0,1,1,1,28,0
56854,2,4,1309763,10,11,0,3,4,1,0,1,1,0,23,0
56855,2,6,1290568,10,14,3,6,0,1,0,1,1,0,25,1
56856,2,2,1198508,0,10,1,4,5,4,1,1,1,1,32,1
56857,2,1,1169710,0,2,3,5,0,3,0,1,1,0,30,0
56858,0,5,329706,5,8,4,10,5,0,0,1,1,0,32,0
56859,2,2,609574,15,10,2,12,1,3,1,1,1,0,15,1
56860,2,1,1238706,11,10,4,11,3,1,0,1,1,1,16,0
56861,2,4,751917,9,6,6,12,0,3,0,1,1,1,15,1
56862,0,4,441899,14,10,2,0,1,3,0,1,1,1,2,1
56863,0,3,861064,2,12,1,5,1,1,1,1,1,1,33,1
56864,2,3,481923,8,13,5,0,0,3,0,1,1,0,40,1
56865,2,0,89906,10,11,1,5,2,1,1,1,1,1,34,1
56866,2,4,274734,15,5,3,8,0,0,0,1,1,1,35,0
56867,2,6,1207809,6,16,0,0,0,2,1,1,1,0,40,1
56868,2,6,198135,2,15,3,11,4,3,1,1,1,1,11,0
56869,2,3,1329043,15,16,0,9,5,3,1,1,1,0,1,1
56870,2,5,723876,9,6,4,12,4,3,1,1,1,1,27,1
56871,1,5,1439069,5,11,2,11,1,1,0,1,1,1,32,1
56872,2,3,625003,10,9,5,11,4,1,1,1,1,0,38,1
56873,2,0,941494,5,5,0,4,1,3,0,1,1,0,16,1
56874,2,2,525756,4,12,5,4,0,4,0,1,1,0,0,1
56875,2,1,1077866,3,5,4,7,0,2,0,1,1,1,31,1
56876,2,1,441576,7,5,2,0,1,4,0,1,1,1,5,1
56877,2,4,1366019,8,9,2,11,5,3,1,1,1,1,18,0
56878,0,3,828887,6,6,0,10,3,2,0,1,1,0,11,0
56879,0,3,1470712,10,7,6,11,3,0,0,1,1,1,21,0
56880,2,3,1183509,5,13,2,3,2,0,0,1,1,1,33,1
56881,2,0,851259,15,2,1,8,0,4,1,1,1,0,2,1
