juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,priors_count_C,start,end,event,two_year_recid,Violence_score,Recidivism_score,MarriageStatus,age_binary,age_bucketized,sex_binary,race_C,score,rank
0,1,0,0,1,0.0,1.0,F,1,0,1,1,0,259,1,1,-3.52,-1.97,Divorced,1,1,0,0,0.5262435285492219,1479.0
0,1,0,0,0,-1.0,1.0,M,1,0,1,0,0,38,1,1,-3.79,-2.27,Married,1,1,0,1,0.312907288612797,79.0
0,10,0,0,0,0.0,1.0,F,1,1,9,0,0,25,1,1,-0.78,0.49,Single,0,0,1,1,0.30262588410083274,47.0
0,8,0,0,2,-1.0,1.0,M,1,0,8,2,35,67,1,1,-1.08,0.23,Single,0,0,0,0,0.4273440619212727,812.0
0,8,0,0,8,-1.0,1.0,M,1,1,5,8,9,583,1,1,-1.92,0.14,Separated,1,1,0,0,0.9925665517549678,4005.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,0,1158,0,0,-3.58,-2.12,Divorced,1,1,0,1,1.2578324274936576,5870.0
0,9,1,0,5,-1.0,1.0,M,1,1,3,5,0,198,1,1,-2.37,0.34,Single,0,0,0,0,0.5793934872459735,1823.0
0,1,0,0,1,-3.0,3.0,M,0,0,1,1,0,732,0,0,-3.54,-1.64,Married,1,1,0,2,0.9232345203922137,3457.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,1,1159,0,0,-4.14,-2.49,Widowed,1,1,1,0,1.259168453645615,5880.0
0,2,0,0,1,-3.0,4.0,M,0,0,1,1,0,809,0,0,-3.15,-1.25,Married,1,1,0,1,0.988264064689102,3962.0
0,3,0,0,0,-1.0,0.0,F,0,0,4,0,33,849,0,0,-2.19,-0.89,Single,0,0,0,0,1.031831772186422,4296.0
0,4,0,1,6,-1.0,1.0,F,1,0,5,6,0,424,1,1,-1.74,-0.67,Single,0,0,0,2,0.8550892985428895,3146.0
0,1,0,0,2,-1.0,1.0,M,0,0,1,2,0,765,0,0,-2.99,-1.48,Single,1,1,0,2,0.978523690494398,3887.0
0,9,0,0,6,0.0,0.0,F,1,1,6,6,6,152,1,1,-1.9,0.16,Single,0,0,0,1,0.573901237163362,1793.0
0,10,0,1,13,-1.0,1.0,F,1,0,10,13,0,481,1,1,-0.59,1.25,Single,0,0,0,0,1.0873605331217482,4758.0
0,2,1,0,2,-1.0,1.0,F,0,0,4,2,0,1038,0,0,-2.18,-1.02,Single,0,0,0,0,1.208709187964887,5503.0
0,3,0,0,2,-1.0,1.0,F,0,0,1,2,1,964,0,0,-2.97,-0.85,Single,0,0,0,1,1.1473818201140624,5101.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,1,1064,0,0,-3.62,-2.12,Single,1,1,0,1,1.179641653234739,5281.0
0,2,0,0,1,-2.0,2.0,F,0,0,1,1,0,1039,0,0,-2.96,-1.65,Single,0,0,1,1,1.1826621887840354,5314.0
0,7,0,0,2,-1.0,1.0,F,1,0,8,2,28,156,0,1,-1.04,0.28,Single,0,0,0,0,0.4949155694234188,1275.0
0,4,0,0,5,-1.0,1.0,F,0,0,1,5,346,1154,0,0,-3.08,-0.56,Single,1,1,0,0,1.7547279208100914,6561.0
0,1,0,0,1,0.0,0.0,M,0,0,1,1,0,956,0,0,-3.29,-1.62,Married,1,1,0,0,1.1138278122455878,4938.0
0,3,0,0,10,0.0,0.0,M,1,0,1,10,0,1069,1,0,-3.43,-0.91,Single,1,1,0,1,1.445948163714479,6424.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,2,1054,0,0,-3.92,-2.36,Divorced,1,1,0,1,1.1717028058622438,5230.0
0,6,0,0,4,-1.0,1.0,F,0,0,3,4,0,830,0,0,-2.25,-0.16,Single,0,0,0,1,1.0859613402680734,4742.0
0,8,0,0,15,-1.0,1.0,F,1,0,4,15,33,41,1,1,-2.03,0.16,Single,1,1,0,0,0.7453924250303949,2749.0
0,2,0,0,2,-14.0,14.0,F,0,0,1,2,0,972,0,0,-3.31,-1.02,Single,1,1,0,1,1.1455930064597362,5097.0
0,2,0,0,4,-1.0,1.0,M,1,0,2,4,0,311,1,1,-2.67,-1.21,Significant Other,0,0,0,0,0.6483559439780229,2290.0
0,3,0,0,2,-1.0,1.0,F,1,0,4,2,1,322,1,1,-2.2,-0.82,Single,0,0,0,1,0.6060664744142312,2029.0
0,8,0,0,6,0.0,1.0,F,0,0,8,6,0,774,0,0,-1.13,0.14,Single,0,0,0,1,1.0920551909260745,4792.0
0,4,0,0,13,-59.0,60.0,M,0,0,1,13,0,1031,0,0,-2.76,-0.25,Divorced,1,1,0,1,1.4590720679591147,6438.0
1,9,0,0,2,0.0,0.0,F,1,0,10,2,1,294,1,1,-1.24,0.08,Single,0,0,0,0,0.5830320854704714,1841.0
0,3,0,0,1,188.0,55.0,F,0,0,4,1,0,188,0,0,-2.15,-0.81,Single,0,0,0,0,0.5998758504094778,1974.0
0,3,0,0,2,,1.0,F,0,0,4,2,0,1157,0,0,-2.09,-0.81,Single,0,0,0,0,,6823.0
0,1,0,0,0,-1.0,2.0,M,0,0,1,0,0,1046,0,0,-4.09,-2.48,Divorced,1,1,1,1,1.162928401206481,5177.0
0,7,0,0,3,-90.0,71.0,F,1,0,5,3,0,220,1,1,-1.95,0.05,Married,0,0,0,1,0.4921886700048072,1257.0
0,8,0,0,8,-23.0,24.0,F,1,0,6,8,0,160,0,1,-1.5,0.28,Single,1,1,0,0,0.6137694525107821,2078.0
0,2,0,0,5,-47.0,47.0,F,0,0,1,5,0,794,0,0,-3.38,-1.16,Single,1,1,0,1,1.0555015169388644,4492.0
0,7,0,0,0,0.0,0.0,F,1,1,9,0,1,301,1,1,-1.03,-0.07,Single,0,0,0,0,0.5363026987659361,1558.0
0,1,0,0,0,0.0,1.0,M,1,0,1,0,0,572,1,1,-3.55,-1.94,Single,1,1,0,1,0.7638400493622155,2821.0
0,2,0,0,1,0.0,0.0,F,1,0,1,1,0,141,1,1,-2.91,-0.67,Single,1,1,0,1,0.42664400111573975,807.0
0,1,0,0,0,-1.0,1.0,F,1,0,1,0,0,440,1,1,-3.18,-1.73,Single,1,1,0,0,0.6518617574154951,2311.0
0,5,0,0,1,0.0,1.0,M,0,0,1,1,1,770,0,0,-3.1,-0.68,Single,1,1,1,0,0.9581707981351596,3725.0
0,1,0,0,0,0.0,1.0,M,0,0,1,0,0,1068,0,0,-3.9,-2.15,Separated,1,1,0,1,1.1820525282829577,5310.0
0,2,0,0,4,0.0,0.0,F,1,0,2,4,31,505,1,1,-2.93,-1.03,Significant Other,0,0,0,1,0.8455896777969821,3115.0
0,5,0,0,5,-1.0,1.0,F,1,1,4,5,2,455,1,1,-2.14,-0.36,Single,0,0,0,0,0.7982227313082366,2945.0
0,5,0,0,0,-1.0,1.0,M,0,0,6,0,0,746,0,0,-1.5,-0.61,Single,0,0,1,0,0.9098718754593399,3371.0
0,1,0,0,0,-1.0,1.0,M,0,0,2,0,1,843,0,0,-2.75,-1.49,Significant Other,0,0,0,1,0.9927266323977229,4008.0
0,3,0,0,5,-1.0,1.0,M,1,0,2,5,2,91,1,1,-2.71,-0.79,Married,0,0,0,0,0.491308734680918,1253.0
0,6,0,0,16,-1.0,1.0,F,0,0,2,16,23,642,0,0,-2.61,-0.47,Single,1,1,1,0,1.2677812184760682,5945.0
0,1,0,0,1,-1.0,1.0,F,1,0,1,1,0,37,0,1,-3.94,-2.56,Separated,1,1,0,0,0.3383799077660765,205.0
0,1,0,0,1,-26.0,27.0,M,0,0,1,1,0,962,0,0,-4.01,-2.13,Divorced,1,1,1,1,1.1040583830768629,4881.0
0,5,0,0,0,0.0,1.0,M,0,0,5,0,1,1046,0,0,-1.96,-0.76,Single,0,0,1,1,1.1645700170931783,5192.0
0,8,0,0,4,-1.0,1.0,F,1,0,5,4,33,83,1,1,-1.91,0.17,Single,0,0,0,0,0.4913318942768669,1254.0
0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,1168,0,0,-4.14,-2.59,Single,1,1,1,0,1.2930727760029417,6119.0
1,10,2,0,3,-200.0,200.0,F,1,1,9,3,0,412,1,1,-0.92,1.03,Single,0,0,0,0,0.5928987313783383,1933.0
2,8,0,0,7,-1.0,1.0,M,1,0,7,7,2,31,1,1,-1.46,0.17,Single,0,0,0,0,0.4933500944040031,1267.0
0,1,0,0,1,,100.0,M,0,0,1,1,0,921,0,0,-3.18,-1.67,Single,1,1,0,2,,6824.0
0,6,0,0,0,-1.0,1.0,F,1,0,7,0,36,124,0,1,-1.42,-0.24,Single,0,0,0,1,0.4238404270960983,779.0
0,6,0,0,4,0.0,1.0,M,0,0,6,4,0,1162,0,0,-1.61,-0.28,Single,0,0,0,0,1.3665736962957382,6318.0
0,1,0,0,1,-65.0,76.0,F,0,0,1,1,0,833,0,0,-3.38,-1.83,Single,1,1,0,0,0.9739428869265842,3847.0
0,2,0,0,4,232.0,15.0,F,1,0,3,4,0,232,1,1,-2.34,-1.31,Single,1,1,1,1,0.7416171526444163,2736.0
0,4,0,0,0,0.0,1.0,F,0,0,5,0,0,790,0,0,-1.8,-0.6,Single,0,0,0,1,0.9476511792104448,3637.0
0,7,0,0,19,-76.0,54.0,F,1,1,6,19,0,296,0,1,-1.7,-0.09,Significant Other,0,0,0,0,0.9850472774433504,3935.0
0,9,0,1,5,-1.0,1.0,F,1,1,5,5,0,259,1,1,-1.93,0.32,Single,0,0,0,0,0.6896504062024262,2506.0
0,1,0,0,1,-1.0,1.0,F,0,0,1,1,0,790,0,0,-4.01,-2.48,Single,1,1,0,0,0.9732871590308321,3843.0
0,5,1,2,1,-1.0,1.0,F,0,0,7,1,2,1098,0,0,-1.36,-0.5,Single,0,0,0,0,1.3527651482572651,6294.0
0,6,0,0,1,-1.0,1.0,F,1,0,5,1,31,138,1,1,-1.79,0.01,Single,1,1,0,0,0.4566244217598242,1009.0
0,7,0,0,0,-1.0,1.0,M,1,0,5,0,0,42,1,1,-1.87,-0.06,Single,0,0,0,1,0.3162799698944159,92.0
0,2,0,0,1,18.0,118.0,F,1,0,1,1,0,18,0,1,-3.68,-1.4,Single,1,1,1,2,0.34761132130083616,252.0
0,1,0,0,1,-5.0,5.0,F,1,0,1,1,0,110,1,1,-3.73,-2.3,Married,1,1,0,1,0.3976338210453322,580.0
0,1,0,0,1,0.0,0.0,F,0,0,2,1,23,907,0,0,-2.93,-1.44,Single,0,0,0,0,1.0970588913056287,4829.0
3,10,0,0,16,-1.0,1.0,F,1,0,8,16,0,58,0,1,-1.01,0.75,Single,0,0,0,0,0.7508233265998387,2774.0
0,4,0,0,0,0.0,0.0,F,0,0,5,0,0,1123,0,0,-1.86,-0.74,Single,0,0,0,1,1.2283214662794923,5628.0
0,5,0,1,1,-1.0,1.0,F,1,0,4,1,6,465,1,1,-2.12,-0.51,Single,0,0,0,0,0.7644837494658112,2824.0
0,1,0,0,1,-1.0,1.0,F,0,0,1,1,0,1169,0,0,-3.71,-2.16,Married,1,1,0,2,1.2928487104642217,6118.0
0,8,0,0,1,0.0,1.0,M,1,0,6,1,14,61,1,1,-1.57,0.36,Single,0,0,0,0,0.374237107136835,424.0
0,9,0,0,1,0.0,1.0,F,0,0,7,1,0,921,0,0,-1.45,0.56,Single,0,0,0,0,1.0844222806571475,4723.0
0,8,6,5,17,-1.0,1.0,F,1,0,7,17,112,510,0,1,-1.41,0.21,Single,0,0,0,0,1.571900164177266,6507.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,6,1059,0,0,-3.83,-2.16,Single,1,1,0,1,1.1807619809283394,5295.0
0,3,0,0,3,-1.0,1.0,M,0,0,3,3,2,437,0,0,-2.27,-0.81,Married,0,0,0,1,0.7304140865935833,2689.0
0,5,0,0,2,,822.0,M,0,0,4,2,0,994,0,0,-2.71,-1.15,Single,0,0,1,0,,6825.0
0,2,0,0,2,-1.0,1.0,M,0,0,1,2,0,860,0,0,-3.51,-1.28,Married,1,1,0,2,1.0586248709328467,4515.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,1065,0,0,-4.1,-2.29,Divorced,1,1,0,1,1.1788432076684463,5276.0
0,8,0,0,1,0.0,1.0,M,0,0,8,1,4,1149,0,0,-1.16,0.25,Single,0,0,0,0,1.2809340571459238,6054.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,876,0,0,-3.28,-1.89,Single,1,1,0,1,1.0194840171119541,4214.0
0,3,0,0,0,-7.0,7.0,F,0,0,1,0,0,303,0,0,-3.05,-0.97,Single,0,0,0,1,0.5329011433546147,1529.0
0,5,0,0,1,-41.0,41.0,F,0,0,6,1,0,912,0,0,-1.53,-0.6,Single,0,0,1,1,1.053178737017318,4477.0
0,5,0,0,0,-1.0,1.0,F,0,0,7,0,0,238,0,0,-1.41,-0.68,Single,0,0,1,0,0.4815413526937413,1194.0
0,5,0,0,0,-1.0,1.0,M,1,1,5,0,0,170,1,1,-1.68,-0.45,Single,0,0,0,0,0.42420577090622025,782.0
0,3,0,0,5,-1.0,1.0,M,0,0,2,5,0,973,0,0,-2.73,-0.79,Single,0,0,0,0,1.2328504855596332,5677.0
0,4,0,0,0,0.0,1.0,M,1,0,6,0,0,252,1,1,-1.61,-0.92,Single,0,0,1,0,0.4940255468327046,1270.0
0,3,0,0,0,-1.0,1.0,M,0,0,5,0,1,1139,0,0,-1.97,-0.82,Single,0,0,0,0,1.2423050472375206,5752.0
0,2,0,0,0,0.0,0.0,M,1,0,2,0,0,760,1,0,-2.6,-0.93,Divorced,1,1,0,1,0.9222506399725784,3445.0
0,2,0,0,0,-1.0,1.0,F,1,0,2,0,0,237,1,1,-2.72,-1.36,Single,0,0,0,0,0.4806981823733366,1182.0
0,5,0,0,1,-18.0,18.0,M,1,0,2,1,0,47,1,1,-2.62,-0.79,Single,1,1,1,1,0.33704715050139544,194.0
0,2,0,0,1,-1.0,1.0,F,1,0,3,1,0,525,0,0,-2.32,-1.09,Single,0,0,0,0,0.7498470241235807,2766.0
0,4,0,0,0,0.0,1.0,M,1,0,6,0,1,45,1,1,-1.24,-0.13,Single,0,0,0,1,0.32055652636805204,112.0
0,7,0,0,1,0.0,0.0,F,0,0,9,1,141,1156,0,0,-0.77,-0.12,Single,0,0,0,0,1.4329421324631386,6412.0
0,1,0,0,3,-1.0,1.0,F,1,0,1,3,197,279,1,1,-3.9,-2.25,Single,1,1,0,1,0.8053041684989863,2980.0
0,4,0,0,8,-4.0,2262.0,M,1,1,2,8,0,372,1,1,-2.65,-0.55,Single,1,1,0,0,1.0413894462213942,4372.0
0,10,0,0,0,0.0,0.0,M,1,0,5,0,1,336,1,1,-1.77,0.62,Single,0,0,0,0,0.5658136599801012,1729.0
0,10,0,0,3,0.0,871.0,M,0,0,9,3,0,453,0,0,-0.75,0.92,Single,0,0,0,1,0.8341739240357072,3088.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,32,918,0,0,-3.66,-2.06,Single,1,1,0,1,1.0890487180609478,4772.0
0,4,0,0,6,-1.0,1.0,F,1,0,4,6,0,60,1,1,-2.11,-0.56,Single,0,0,0,2,0.4893517725038061,1242.0
0,4,0,0,0,-1.0,1.0,F,0,0,6,0,0,914,0,0,-1.6,-0.69,Single,0,0,0,0,1.0515244892873332,4463.0
0,5,0,0,0,-1.0,1.0,F,1,0,6,0,1,121,1,1,-1.52,-0.48,Single,0,0,0,0,0.38395766106551377,487.0
0,9,0,0,17,-1.0,1.0,M,0,0,3,17,45,446,0,0,-2.45,0.53,Single,1,1,0,0,1.152314814051174,5123.0
0,5,0,0,8,-1.0,1.0,F,1,0,2,8,0,172,1,1,-2.64,-0.51,Single,1,1,0,1,0.6364184273365034,2212.0
0,2,0,0,2,-1.0,1.0,F,1,0,1,2,0,695,1,1,-3.64,-1.08,Married,1,1,0,1,0.9195017680660676,3430.0
0,9,0,0,2,726.0,320.0,M,1,0,8,2,0,726,1,1,-1.15,0.57,Single,0,0,0,1,1.4734937165518092,6446.0
0,9,0,1,2,-1.0,1.0,F,1,0,8,2,39,107,1,1,-1.04,0.53,Single,0,0,0,0,0.5241633475857257,1467.0
1,7,0,0,16,-1.0,1.0,F,0,0,2,16,0,143,0,0,-2.63,-0.02,Single,1,1,0,0,0.8224928038342401,3048.0
0,2,0,0,0,-1.0,1.0,F,1,0,1,0,0,42,1,1,-3.45,-1.31,Significant Other,1,1,0,1,0.3162799698944159,93.0
0,2,0,0,3,-1.0,1.0,M,1,1,2,3,1,650,1,1,-2.73,-1.2,Single,0,0,0,1,0.9089421289806644,3362.0
0,8,0,0,9,-1.0,1.0,F,1,0,6,9,36,912,1,0,-1.68,0.09,Single,0,0,0,2,1.3251007448381769,6227.0
0,3,0,0,1,-40.0,40.0,F,0,0,2,1,0,977,0,0,-2.97,-1.39,Single,0,0,1,0,1.1085591878711971,4907.0
0,1,0,0,1,-1.0,1.0,F,0,0,1,1,0,1077,0,0,-3.22,-1.42,Single,1,1,0,1,1.215277040986987,5536.0
0,1,0,0,0,-1.0,1.0,F,0,0,2,0,0,971,0,0,-2.91,-1.46,Single,0,0,0,1,1.0995851975504023,4851.0
0,6,1,0,1,-1.0,1.0,F,1,0,9,1,0,131,1,1,-0.97,-0.38,Significant Other,0,0,1,0,0.4176379178841203,734.0
0,3,0,0,3,-1.0,1.0,M,0,0,3,3,37,348,0,0,-2.25,-0.77,Single,0,0,0,0,0.6927251831469334,2517.0
0,5,0,0,0,-1.0,1.0,F,0,0,4,0,31,1098,0,0,-2.02,-0.34,Single,0,0,0,2,1.239752139874673,5732.0
0,3,0,0,0,0.0,0.0,M,0,0,3,0,0,793,0,0,-2.29,-1.21,Single,0,0,1,1,0.9500752605459342,3658.0
0,3,0,0,3,-1.0,1.0,M,1,0,4,3,0,389,1,1,-2.07,-0.85,Single,0,0,0,0,0.6878074394959071,2497.0
0,2,0,0,3,,391.0,F,0,0,2,3,0,933,0,0,-2.91,-1.02,Single,0,0,0,2,,6826.0
0,5,0,0,0,-1.0,1.0,F,1,0,5,0,0,94,0,1,-1.93,-0.38,Single,0,0,0,1,0.3601248265554614,327.0
0,10,0,2,14,0.0,1.0,F,0,0,5,14,1,971,0,0,-1.78,0.58,Single,0,0,1,1,1.5874003545179327,6514.0
0,1,0,0,1,-15.0,15.0,F,0,0,1,1,0,896,0,0,-3.06,-1.69,Significant Other,0,0,0,2,1.0546218926077209,4490.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,1,903,0,0,-4.38,-2.17,Divorced,1,1,0,1,1.0438912316495783,4394.0
0,6,0,0,3,-1.0,1.0,F,1,0,2,3,0,143,1,1,-2.67,-0.28,Single,1,1,0,1,0.4803875406763454,1178.0
0,3,0,0,2,-1.0,2.0,M,0,0,1,2,15,197,0,0,-3.84,-0.95,Married,1,1,0,1,0.515716916017114,1403.0
0,1,0,0,6,-1.0,1.0,F,0,0,2,6,0,766,0,0,-2.79,-1.46,Separated,0,0,0,0,1.0846300187095397,4725.0
0,6,0,0,6,-1.0,1.0,F,1,1,5,6,2,7,1,1,-1.88,-0.38,Single,0,0,1,0,0.4467982172406056,941.0
0,9,0,0,5,-1.0,1.0,F,1,0,7,5,6,113,1,1,-1.44,0.34,Single,0,0,0,0,0.5141274251663214,1390.0
0,1,0,0,0,-1.0,2.0,M,0,0,1,0,0,948,0,0,-4.01,-2.46,Married,1,1,0,2,1.0802977098068185,4684.0
0,10,0,1,7,-1.0,1.0,F,0,0,6,7,1,131,0,0,-1.51,0.88,Single,0,0,0,0,0.6354234199971152,2207.0
0,2,0,0,1,-1.0,1.0,M,0,0,1,1,0,1061,0,0,-2.98,-1.47,Single,1,1,1,0,1.2017863158605115,5457.0
0,1,0,0,0,,5.0,F,0,0,1,0,0,735,0,0,-3.37,-1.89,Single,1,1,0,2,,6827.0
0,1,0,0,0,0.0,0.0,M,0,0,1,0,1,1124,0,0,-3.27,-1.81,Divorced,1,1,1,1,1.230231872459022,5647.0
0,2,0,0,1,-2.0,2.0,F,0,0,4,1,0,168,0,0,-2.16,-1.14,Single,0,0,0,0,0.4482608397115228,953.0
0,7,0,0,5,-1.0,1.0,M,1,1,5,5,25,146,1,1,-1.95,-0.12,Single,0,0,0,1,0.5622295270630496,1714.0
0,6,0,0,7,-1.0,1.0,F,1,0,3,7,7,238,1,1,-2.32,-0.4,Single,0,0,1,1,0.6732225300234049,2443.0
4,10,2,1,6,-70.0,70.0,F,1,0,10,6,0,77,0,1,-0.21,0.95,Single,0,0,0,0,0.522876975459966,1455.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,0,820,0,0,-3.4,-1.79,Single,1,1,1,2,0.9722664791692894,3838.0
0,3,0,0,0,-1.0,1.0,M,0,0,5,0,1,781,0,0,-1.87,-0.78,Single,0,0,0,0,0.94045007253263,3571.0
0,1,0,0,1,-10.0,10.0,F,0,0,1,1,0,869,0,0,-3.35,-1.98,Separated,0,0,1,2,1.0347281940946549,4327.0
0,3,0,0,11,-1.0,1.0,F,1,0,4,11,1,35,0,1,-2.13,-0.93,Single,0,0,0,0,0.6009186977212341,1985.0
0,7,0,0,8,-1.0,1.0,M,1,0,3,8,0,690,0,0,-2.55,0.01,Married,0,0,0,0,1.0731806533061492,4627.0
0,7,0,0,6,-1.0,1.0,F,1,1,6,6,1,588,1,1,-1.52,0.11,Single,0,0,0,0,0.9356129375366242,3534.0
0,1,0,0,0,-1.0,1.0,F,0,0,1,0,1,912,0,0,-3.95,-2.58,Single,1,1,0,0,1.0509053845056486,4459.0
0,5,0,0,6,-24.0,24.0,F,1,1,3,6,0,357,0,1,-2.25,-0.45,Married,1,1,0,2,0.7265626170298467,2672.0
0,8,0,0,1,,1.0,F,0,0,9,1,0,1045,0,0,-0.97,0.23,Single,0,0,0,0,,6828.0
0,6,0,0,0,-6.0,6.0,M,1,0,2,0,0,446,1,1,-2.86,-0.17,Single,1,1,0,1,0.6540488792000623,2330.0
0,2,0,0,9,253.0,298.0,F,0,0,2,9,0,253,0,0,-2.93,-1.13,Single,1,1,0,0,0.9350152635407016,3533.0
0,3,0,0,1,-1.0,1.0,F,1,0,3,1,0,116,0,1,-2.41,-0.99,Single,0,0,0,0,0.4049903630780495,642.0
0,3,0,0,0,-1.0,1.0,F,0,0,3,0,2,745,0,0,-2.46,-0.94,Single,1,1,0,0,0.9111631768571851,3380.0
0,7,0,0,3,1057.0,459.0,F,1,0,4,3,0,926,1,0,-2.14,-0.31,Single,0,0,0,0,1.908115283323521,6582.0
0,3,0,0,3,-35.0,35.0,F,1,1,3,3,0,38,1,1,-2.27,-0.8,Single,1,1,0,0,0.3723257360963932,403.0
0,3,0,0,5,-1.0,1.0,F,0,0,1,5,3,878,0,0,-3.1,-0.75,Single,1,1,0,1,1.1559510126985588,5133.0
0,9,1,0,11,-1.0,1.0,F,1,0,5,11,22,283,1,1,-1.74,0.17,Single,0,0,1,0,0.8324368902232272,3084.0
0,6,0,0,0,-1.0,1.0,M,0,0,6,0,0,1110,0,0,-1.7,-0.57,Single,0,0,1,2,1.216785872086659,5546.0
0,6,0,0,3,-1.0,1.0,F,1,1,1,3,5,341,1,1,-2.99,-0.23,Single,1,1,0,0,0.6526714434121047,2316.0
0,3,0,0,5,1027.0,205.0,F,1,0,2,5,0,1002,1,0,-2.93,-1.04,Single,0,0,0,2,1.9776543920886296,6586.0
0,6,0,0,8,-1.0,1.0,M,0,0,4,8,8,973,0,0,-2.18,-0.2,Single,0,0,0,0,1.3203357408536844,6212.0
0,3,0,0,3,-1.0,2885.0,F,0,0,1,3,0,1085,0,0,-2.82,-0.98,Single,1,1,1,1,1.578713023087999,6509.0
1,8,0,0,1,-1.0,1.0,F,1,1,6,1,54,226,1,1,-1.34,0.29,Single,0,0,0,2,0.5553698347153116,1668.0
0,6,0,0,2,0.0,0.0,F,1,0,4,2,33,134,1,1,-2.2,-0.47,Single,0,0,1,1,0.4822763816977116,1202.0
1,9,0,0,10,-1.0,1.0,F,1,1,5,10,0,98,1,1,-1.78,0.33,Single,0,0,0,0,0.6266554025739224,2155.0
0,6,0,0,8,-1.0,1.0,M,1,0,6,8,0,304,1,1,-1.56,-0.31,Significant Other,0,0,0,0,0.7477169096299267,2759.0
0,7,3,1,3,-1.0,1.0,M,1,1,7,3,0,213,1,1,-1.58,-0.12,Single,0,0,1,1,0.5982329925164407,1963.0
0,5,0,0,8,-1.0,1.0,F,1,0,2,8,13,762,1,0,-2.74,-0.35,Single,1,1,0,0,1.1477629825439126,5103.0
0,6,0,0,1,-77.0,77.0,F,0,0,3,1,0,995,0,0,-2.35,-0.29,Single,0,0,0,1,1.102484192618309,4872.0
1,10,0,0,12,0.0,0.0,F,1,0,8,12,35,125,1,1,-1.12,1.16,Single,0,0,0,0,0.7399802152691608,2730.0
0,1,0,0,4,-66.0,67.0,M,0,0,1,4,0,1046,0,0,-4.06,-2.13,Married,1,1,0,0,1.2308568573090222,5654.0
0,10,8,2,12,-1.0,1.0,F,1,0,7,12,75,295,1,1,-1.39,0.8,Single,0,0,0,0,1.043081282898915,4386.0
0,1,0,0,0,-1.0,1.0,M,0,0,1,0,0,805,0,0,-4.23,-2.67,Married,1,1,1,1,0.9596189243632184,3740.0
0,6,0,0,2,,171.0,M,0,0,3,2,0,974,0,0,-2.03,-0.13,Single,0,0,1,1,,6829.0
0,2,0,0,0,-1.0,2.0,F,0,0,2,0,0,794,0,0,-2.88,-1.33,Single,0,0,0,1,0.9504494804644914,3662.0
0,4,0,0,2,-1.0,1.0,F,0,0,3,2,2,275,0,0,-2.37,-0.53,Single,0,0,0,0,0.5675047052143343,1743.0
0,2,0,0,0,-1.0,1.0,F,0,0,2,0,1,1151,0,0,-2.75,-1.3,Married,0,0,0,2,1.252423091082377,5826.0
0,4,0,0,1,216.0,298.0,F,0,0,4,1,0,216,0,0,-2.02,-0.59,Single,0,0,0,0,0.6681386887242614,2417.0
0,10,0,0,6,-1.0,1.0,F,0,0,9,6,0,286,0,0,-0.91,0.48,Single,0,0,1,1,0.6799082649152732,2467.0
0,9,0,0,15,-1.0,1.0,M,1,1,6,15,0,48,1,1,-1.54,0.55,Single,1,1,0,0,0.7160758339221074,2618.0
0,6,0,0,5,-1.0,1.0,F,0,0,4,5,1,787,0,0,-1.98,-0.41,Single,1,1,1,0,1.0770880418234796,4660.0
1,7,0,0,6,-1.0,1.0,F,1,0,8,6,0,397,1,1,-1.16,-0.02,Single,0,0,0,0,0.7735001704801974,2858.0
0,5,1,0,6,-8.0,8.0,M,0,0,4,6,0,632,0,0,-2.02,-0.42,Single,0,0,0,0,0.9676245355823012,3799.0
0,6,0,0,1,-1.0,1.0,F,0,0,6,1,0,1180,0,0,-1.65,-0.53,Single,0,0,1,1,1.3021235839886736,6169.0
0,6,0,0,0,0.0,0.0,F,0,0,5,0,0,889,0,0,-1.95,-0.22,Single,0,0,0,0,1.0310196113047874,4291.0
0,2,0,0,6,-1.0,1.0,F,1,0,1,6,1,117,0,1,-3.37,-1.03,Single,1,1,0,2,0.5384797166260001,1573.0
0,9,0,0,4,-1.0,1.0,F,1,0,7,4,0,150,0,0,-1.4,0.39,Single,0,0,0,0,0.5126055223928627,1385.0
2,6,1,0,3,0.0,0.0,M,1,0,8,3,0,198,1,1,-1.07,-0.3,Single,0,0,0,0,0.5273362883261774,1488.0
0,5,0,0,4,,581.0,F,0,0,2,4,0,770,0,0,-2.76,-0.37,Single,1,1,0,2,,6830.0
0,1,0,0,4,-1.0,1.0,F,0,0,1,4,1,1061,0,0,-3.33,-1.76,Single,1,1,0,0,1.281800920140689,6058.0
0,5,0,0,0,0.0,0.0,F,1,0,4,0,1,31,1,1,-1.98,-0.45,Single,0,0,0,2,0.3086467122566611,61.0
