age_binary,sex_binary,race_C,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,Violence_score,Recidivism_score,is_recid
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.41,-1.25,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.06,-0.03,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.5,-1.39,0
0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,1,-1.96,-0.18,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.9,0.03,1
0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,-2.52,-1.33,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.31,-0.53,1
1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,-2.63,-0.41,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.3,-1.6,0
1,0,2,0,0,0,0,0,2,2,1,0,0,1,1,1,-4.43,-2.49,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.8,-0.18,1
1,0,2,0,1,0,0,0,2,0,0,0,0,1,0,1,-2.01,-0.13,0
0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,-0.54,0.23,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.26,0.26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36,-1.25,0
0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.38,0.73,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.69,-1.56,0
0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,-1.8,0.51,1
0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,2,-1.97,-0.54,0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-2.78,-0.66,0
0,0,2,0,1,0,0,0,2,0,0,1,0,2,0,0,-1.45,0.21,0
0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.88,0.39,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.71,-0.81,0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-2.14,-0.73,1
0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,-2.93,-0.94,1
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.15,-0.88,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.3,-1.16,1
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-2.89,-0.96,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.55,-1.11,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.99,-1.83,0
0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.03,-1.05,1
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.59,-0.47,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,-1.23,-0.5,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-1.22,-0.71,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.2,-0.37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.26,-1.93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2.37,-0.67,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.52,-0.08,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.36,0.68,1
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,-2.26,-0.36,1
0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,-2.86,-1.45,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,-3.52,-1.56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.08,-0.57,0
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,-1.6,-0.03,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.22,-0.73,1
1,0,0,0,1,0,0,0,2,0,0,1,0,2,0,0,-1.39,0.53,0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.59,-0.64,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,-2.02,-0.75,1
1,0,1,0,0,0,0,0,2,0,1,0,0,1,1,6,-4.08,-1.96,1
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.64,0.32,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.9,0.16,0
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-1.93,-0.46,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.71,0.93,1
0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.94,-1.6,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.84,-0.98,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.29,0.03,1
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1.25,0.64,1
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.33,-1.05,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.5,-0.25,1
0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-0.91,0.42,1
0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,4,-1.72,-0.83,0
0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.28,-1.18,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.1,-0.66,0
1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,-3.46,0.35,1
1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,-3.47,-1.9,1
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.95,-1.54,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.12,-0.96,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.6,1.0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.76,-0.16,1
0,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.87,0.48,1
0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.9,-0.99,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,-1.57,-0.35,1
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-1.42,0.3,0
1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,-3.98,-2.06,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.73,-1.24,0
1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,6,-3.24,-2.24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-2.74,-1.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.16,-0.42,0
1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,-2.83,-0.67,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.68,-0.66,1
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-2.21,-0.17,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.24,0.8,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-2.96,-0.92,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.98,-0.36,0
1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,-0.68,0.49,1
1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.86,-1.18,0
1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.48,-2.34,0
0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.68,0.95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.71,-0.68,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31,-1.83,1
0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,-1.35,0.32,1
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-3.67,-2.11,0
0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,-2.48,-1.1,0
0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,-1.44,0.95,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.26,-0.11,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.62,-1.84,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.11,-0.27,1
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-1.97,-0.42,0
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,-3.16,-1.33,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-2.93,-1.14,0
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,-1.64,-0.33,1
1,1,1,0,0,0,0,0,1,0,1,0,0,2,0,1,-3.45,-2.28,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.69,-0.42,1
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.53,-1.43,0
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,-1.27,0.51,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.8,0.16,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.75,-1.73,0
0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,3,-2.44,-1.24,0
0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.19,-1.19,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,-2.65,-0.07,1
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.5,-0.69,0
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-2.47,-0.65,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.3,1.38,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.17,0.02,1
0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.95,-1.62,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.99,-0.08,1
0,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,-1.42,-0.52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.37,-0.9,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1.4,-0.05,1
0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,-1.85,-0.22,1
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-1.98,-0.24,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.57,-1.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.34,-0.36,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1.07,0.5,1
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.56,-1.14,0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6,-2.17,-0.76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.52,-0.51,0
1,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,-3.33,-1.65,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.66,-0.95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.88,-1.37,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.8,0.26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.36,-1.28,0
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.54,0.3,1
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.16,-0.67,0
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.57,-2.14,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-2.41,0.12,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.71,-0.67,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.38,-1.66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.51,-0.45,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1.44,0.36,1
0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,-1.26,-0.38,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-3.62,-1.5,0
1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,-1.89,-0.28,0
1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.67,-2.2,0
0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.02,-0.79,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51,-1.05,1
0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,-0.76,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-2.05,-0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.0,-1.6,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.42,-1.55,1
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,-1.51,-0.04,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.41,-0.15,1
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-3.74,-1.24,0
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.68,-1.18,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.96,-0.43,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24,0.36,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-2.49,-0.16,1
0,0,0,0,1,0,0,1,0,0,0,1,2,2,1,0,-1.52,0.26,1
0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.37,-1.23,0
0,1,1,0,1,0,0,0,1,0,1,0,0,2,0,2,-2.32,-0.53,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.03,-0.64,0
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.25,-1.08,0
0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,4,-3.02,-1.65,0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,-3.19,-0.85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.16,-0.85,0
0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.82,0.6,1
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.35,-1.93,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.45,-1.37,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.53,-0.73,0
1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,-2.67,0.16,1
0,1,1,0,1,0,0,0,0,0,1,1,0,2,0,0,-1.68,-0.06,0
0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,-2.34,-0.27,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.28,-0.49,0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.46,-1.71,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.13,-1.1,0
1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,-1.33,0.56,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.81,-1.65,1
0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,-2.23,-0.24,1
1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,6,-4.17,-2.12,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.31,-0.65,1
0,0,0,0,1,0,0,0,2,2,1,0,0,2,1,0,-2.01,0.82,1
0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,6,-3.02,-1.49,0
0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,-2.03,-0.23,0
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-2.94,-0.48,0
0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-1.12,-0.14,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-2.92,-1.49,0
1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.38,-1.8,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.69,-1.45,1
1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35,-0.36,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-1.35,0.4,1
0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.31,-0.96,0
1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,-3.57,-1.6,0
0,1,1,0,1,0,0,0,1,0,1,0,0,2,0,0,-1.92,-0.56,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-2.9,-1.52,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,-2.8,-1.05,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.94,-1.2,0
1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-3.11,-1.62,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.15,-0.58,1
0,0,1,0,0,0,0,0,2,0,1,0,0,2,0,0,-2.14,-0.77,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.51,-0.55,1
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-3.34,-1.49,1
0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,-1.48,0.25,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-1.11,-0.12,1
0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,-2.26,-0.89,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,-0.69,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.39,0.4,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.47,-0.86,1
1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.88,-0.29,1
1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,-1.37,-0.17,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.86,-1.55,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,-0.41,0
1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,-3.3,-1.56,1
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,-1.74,0.42,1
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,-1.57,-0.87,0
1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,6,-2.43,-0.7,1
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.36,-1.53,0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,6,-2.31,-1.32,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.42,-1.72,0
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-2.38,-0.31,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,-2.38,-0.61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.8,-0.93,0
0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.04,-1.23,0
1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,-3.58,-2.0,0
1,0,0,0,1,0,0,2,1,0,1,1,0,0,1,0,-1.14,-0.17,1
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,3,-3.04,-0.76,0
1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,-2.22,0.61,0
0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,-1.36,0.54,1
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,-1.3,-0.62,0
1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,5,-4.35,-2.68,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,-2.18,-0.53,1
1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,6,-2.43,0.05,1
0,1,2,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.44,-1.24,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,-2.92,-1.3,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.73,-0.56,1
0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,-2.24,-1.06,0
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.96,-2.39,0
0,1,1,0,1,0,0,0,0,0,1,0,0,2,0,0,-2.43,-0.38,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.38,-1.31,1
0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-2.88,-1.59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.18,-0.36,0
1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,-3.34,-1.56,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-1.56,-0.13,1
1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,-3.27,-0.93,1
0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,-1.43,0.05,0
0,0,2,0,1,0,0,0,2,0,0,1,0,2,0,0,-1.35,0.22,0
1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-3.65,-1.83,0
0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.68,0.09,0
0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.92,-0.71,1
0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.75,-0.98,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.39,-1.13,1
0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,-2.48,-1.29,1
0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,-2.65,-1.02,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.37,-1.0,1
0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.54,-1.16,0
0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-1.36,0.46,1
0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,-0.98,1.14,1
1,0,2,0,1,0,0,2,0,0,0,1,0,0,1,0,-1.76,0.58,1
1,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,-3.11,-0.27,0
0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.59,-0.97,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.92,0.08,1
1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,-4.08,-2.53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1.88,-0.51,1
0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-1.34,0.29,1
0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-2.94,-1.45,0
0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,1,-2.09,-0.97,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.21,-0.98,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.38,-0.77,0
0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-1.39,-0.04,1
0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2.58,-0.1,1
0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,-1.56,-0.64,0
1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.56,-2.19,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35,-0.67,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1.93,-0.41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.92,-0.72,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.92,-1.17,1
0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,-1.49,-0.55,0
0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,-2.17,-0.41,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.8,-0.26,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-2.66,-1.01,1
0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,-2.08,0.48,0
0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,-1.62,-0.26,1
0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,4,-2.51,-1.21,0
1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,5,-4.06,-2.58,0
0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,1,-3.01,-1.15,0
0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,-1.75,0.73,0
1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,-3.51,-1.22,0
0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,-2.31,-1.04,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1.64,-0.63,1
0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-0.68,0.65,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.65,-0.88,1
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.84,-1.77,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,4,-0.81,0.4,1
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-1.14,0.39,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.67,0.38,1
0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,-2.12,-0.58,1
1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-3.21,-1.24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2.86,-1.5,0
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,-2.16,-0.62,1
1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,-1.89,-0.17,0
1,0,0,0,1,0,0,0,2,0,1,1,0,2,0,0,-1.38,0.07,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3.02,-1.65,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,-2.67,0.18,1
0,0,2,0,0,0,0,0,0,0,1,0,0,2,1,0,-2.14,-0.97,1
1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,-4.08,-1.81,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.56,1.15,1
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,-2.87,-0.53,0
1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,-3.13,-1.58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.2,-0.54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84,-0.98,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.88,-1.49,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.09,-1.48,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-3.34,-1.44,1
1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,-4.2,-2.59,0
0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,-2.17,-0.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86,-0.66,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.98,-0.33,0
